StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,sample,JapanOrUS,ProlificID,prescreen1_18yrs,prescreen2_growupUSJapan,prescreen3_liveUSJapan,exclude,commitment,exclude_reason,consent,BeliefsTimeAloneOpen,beliefs_1,beliefs_2,beliefs_3,beliefs_4,beliefs_5,beliefs_6,BeliefsTotal,TimeFriends,TimeFamily,TimePartner,SocialContact,SocialContactReverse,Lonely_1,Lonely_2,Lonely_3R,Lonely_3,Lonely_4,Lonely_5,Lonely_6R,Lonely_6,Lonely_7,Lonely_8,Lonely,MedExp,RelMob_1,RelMob_2,RelMob_3,RelMob_4R,RelMob_4,RelMob_5R,RelMob_5,RelMob_6,RelMob_7R,RelMob_7,RelMob_8,RelMob_9R,RelMob_9,RelMob_10,RelMob_11R,RelMob_11,RelMob_12R,RelMob_12,RelMob,Tight_1,Tight_2,Tight_3,Tight_4R,Tight_4,Tight_5,Tight_6,Tight,VC_1,VC_2,VC_3,VC_4,VertColl,VI_1,VI_2,VI_3,VI_4,VertInd,HC_1,HC_2,HC_3,HC_4,HorizColl,HI_1,HI_2,HI_3,HI_4,HorizInd,Age,Gender,Race,Race_7_TEXT,Education
2023-08-17 13:35:25,2023-08-17 13:55:18,0,108.6.96.235,100,1193,1,2023-08-17 13:55:19,R_1eOD2XYIxqWoQwu,40.6446,-73.9743,anonymous,EN,6,US,60f4a2d142c69dc1121b6dbf,1,1,1,0,1,,1,"Overall, being alone for an extended period of time is not great, but if done in moderation, I find it peaceful and relaxing. It allows me to focus and concentrate better on whatever task I am doing. Being alone also eliminated distraction, which is much needed in my life. I cherish the time I have when I get some alone time. However, it can be like a double edge sword because being alone too long, really causes you to be mentally detached from others which is not ideal for mental health.",6,3,5,6,4,4,4.66666666666667,2,3,3,8,2,1,1,3,2,2,1,4,1,1,1,10,3,5,4,6,2,5,2,5,5,1,6,4,5,2,4,3,4,4,3,53,6,6,5,6,1,5,5,28,7,9,9,8,33,9,7,8,7,31,8,7,8,7,30,8,7,7,9,31,41,1,4,,4
2023-08-17 13:35:30,2023-08-17 13:44:45,0,98.29.169.88,100,555,1,2023-08-17 13:44:45,R_3CV4Gjs5bOve4jy,38.2524,-85.7666,anonymous,EN,6,US,6101f6f45269e30a22fc4526,1,1,1,0,1,,1,I think being alone is a positive experience because it allows me to recharge and feel more peaceful/relaxed. ,7,7,7,6,3,7,6.16666666666667,1,2,1,4,6,1,2,1,4,1,2,4,1,2,3,16,2,5,5,5,5,2,3,4,4,4,3,5,3,4,5,2,5,3,4,51,4,4,4,5,2,5,4,23,4,3,3,4,14,4,3,6,6,19,6,6,3,5,20,7,8,8,8,31,26,2,1,,3
2023-08-17 13:35:34,2023-08-17 13:41:26,0,172.56.49.90,100,352,1,2023-08-17 13:41:27,R_3J3ZP2Kr6jfnsUG,29.7646,-95.3657,anonymous,EN,6,US,5d829da97f572900184a7cb1,1,1,1,0,1,,1,Spending time alone for me is something positive. I find it as a way to unwind and relax without hearing anyone. I always have positive experiences spending time alone. ,6,6,7,7,7,7,6.66666666666667,2,2,2,6,4,1,1,3,2,1,1,4,1,1,1,9,1,5,5,4,5,2,1,6,6,1,6,6,6,1,6,1,6,1,6,59,1,1,4,6,1,1,4,12,5,7,6,5,23,7,7,9,1,24,9,5,5,5,24,7,5,9,5,26,39,2,3,,3
2023-08-17 13:35:50,2023-08-17 13:47:49,0,72.174.160.36,100,718,1,2023-08-17 13:47:49,R_3JK3acoQ711txFa,46.1303,-112.9752,anonymous,EN,6,US,60dfd857e293a99dd577f4c8,1,1,1,0,1,,1,I like to read so being alone means I can read without being interrupted. I also like the quietness. However I wouldn't want to be alone all the time.,6,5,6,6,5,6,5.66666666666667,2,3,3,8,2,2,1,2,3,2,1,4,1,1,1,12,1,5,3,5,4,3,5,2,4,4,3,3,4,3,5,3,4,4,3,43,4,5,5,4,3,4,4,25,6,7,7,7,27,6,2,7,2,17,8,8,7,8,31,8,8,8,8,32,66,2,1,,2
2023-08-17 13:35:52,2023-08-17 13:45:00,0,107.77.237.114,100,547,1,2023-08-17 13:45:01,R_1rPLxQ7dFyOVf0n,37.751,-97.822,anonymous,EN,6,US,56e32190e414dc000c8b40ae,1,1,1,0,1,,1,Being alone is a highly positive experience for me. It is when I am most able to fully relax. It is when I feel most free to do my own thing and live my life as I wish. Being alone allows for introspection and peacefulness. I feel more energized after being alone for a while. ,7,6,7,7,5,6,6.33333333333333,2,3,1,6,4,2,1,2,3,1,2,4,1,2,1,13,2,4,3,2,3,4,3,4,5,2,5,4,5,2,3,2,5,2,5,46,5,5,5,5,2,4,4,25,5,3,2,7,17,2,1,1,3,7,2,7,4,9,22,3,6,7,4,20,32,3,1,,3
2023-08-17 13:35:52,2023-08-17 13:43:21,0,69.23.196.33,100,449,1,2023-08-17 13:43:22,R_2R1EzBSHvGtIekL,31.3432,-85.844,anonymous,EN,6,US,63d71e67dd0fcccd3cc745b0,1,1,1,0,1,,1,I get easily stressed from too much social time. Being by myself allows me to rest and recharge. I am able to focus of goals and hobbies when I have more time alone. I feel like this improves my mental health and allows me to reflect on what is most important in my life. ,6,6,7,5,6,6,6,2,2,2,6,4,2,1,3,2,1,2,4,1,2,2,13,3,6,5,5,1,6,1,6,5,2,5,5,2,5,5,1,6,2,5,64,4,4,4,3,4,5,5,26,5,6,6,6,23,5,3,3,2,13,9,9,9,9,36,3,4,7,9,23,33,1,1,,3
2023-08-17 13:35:54,2023-08-17 13:49:12,0,172.91.67.178,100,797,1,2023-08-17 13:49:13,R_u4U2GEwiWIRnSxj,34.0544,-118.2441,anonymous,EN,6,US,5ea72b8aedd4c90da065607c,1,1,1,0,1,,1,"I spend quite a bit of time alone and find it a positive experience. I'm never bored because I have many interests and am a curious person. When not working on a project, I occupy my time reading, writing, listening to music while I do other things, doing chores, preparing meals, keeping up with the news, communicating with friends or family or business associates, researching one thing or another, and just basically keeping my brain and body engaged. Being alone is very rarely a negative experience for me, and except for a few times during isolation due to Covid, I've rarely felt lonely or in need of human company. Having a cat helps with companionship.",6,5,5,5,4,6,5.16666666666667,3,1,1,5,5,2,1,3,2,1,2,4,1,1,2,12,3,5,5,5,2,5,2,5,5,3,4,5,3,4,5,2,5,2,5,58,5,5,5,6,1,4,5,25,7,8,7,7,29,7,4,5,3,19,3,7,6,8,24,9,8,7,9,33,66,1,1,,4
2023-08-17 13:35:54,2023-08-17 13:39:54,0,98.233.89.114,100,239,1,2023-08-17 13:39:55,R_yJ9iAgTYzkfoyPL,38.9994,-77.0336,anonymous,EN,6,US,607778a26ff3de83125f50c5,1,1,1,0,1,,1,"Spending time alone is a matter of perspective. For some, it can be miserable. For me, it can be used as an opportunity to reflect, learn and work on my goals or hobbies. For the most part, it is positive for me.",4,4,4,5,4,4,4.16666666666667,1,3,1,5,5,3,2,2,3,2,3,2,3,3,3,22,4,2,2,2,5,2,2,5,2,5,2,2,5,2,2,5,2,5,2,27,5,5,5,2,5,3,4,27,4,8,8,7,27,6,3,6,3,18,7,7,7,6,27,8,7,7,7,29,37,1,4,,3
2023-08-17 13:35:55,2023-08-17 13:43:01,0,71.65.72.228,100,426,1,2023-08-17 13:43:01,R_31RhNOHenEfSzLR,39.0778,-84.0392,anonymous,EN,6,US,63a3a7777f64f5e056a3dd79,1,1,1,0,1,,1,"I think for myself, spending time alone, I enjoy. Years ago, I did not like spending time alone but as I have gotten older, I enjoy it, I relax.",7,7,7,7,4,7,6.5,2,2,2,6,4,1,1,3,2,1,1,4,1,1,1,9,3,5,4,6,4,3,4,3,5,3,4,4,3,4,5,3,4,3,4,51,3,3,1,6,1,1,1,10,9,9,8,9,35,5,1,9,1,16,5,9,9,9,32,9,3,9,9,30,50,2,1,,3
2023-08-17 13:36:00,2023-08-17 13:40:03,0,69.253.215.103,100,243,1,2023-08-17 13:40:03,R_1Lwe8w8coBeKI7P,39.9544,-75.1657,anonymous,EN,6,US,60fe7748a8ef9311de5f2fcd,1,1,1,0,1,,1,"I dont choose to be alone, it's just the way it is so I try to be as positive as i can about it. I get very lonely and it is hard but I try to see the best in it.",6,4,4,4,4,4,4.33333333333333,1,1,2,4,6,4,3,3,2,3,4,2,3,3,4,26,1,4,4,4,3,4,2,5,4,3,4,4,3,4,4,3,4,3,4,49,5,4,4,5,2,4,4,23,5,5,5,6,21,8,2,5,5,20,7,7,5,7,26,5,9,8,8,30,48,2,1,,5
2023-08-17 13:36:05,2023-08-17 13:42:11,0,24.129.176.6,100,366,1,2023-08-17 13:42:12,R_25GExpelIAOAOsn,27.4674,-82.511,anonymous,EN,6,US,609a5974625e18ab158c9a3e,1,1,1,0,1,,1,To me spending time alone in moderation is a good thing. Sometimes you just need to be with your own thoughts and God. ,5,5,4,6,3,4,4.5,3,3,3,9,1,1,1,3,2,1,1,4,1,1,1,9,2,4,3,6,3,4,4,3,5,2,5,4,3,4,4,2,5,2,5,52,5,5,3,6,1,5,2,21,6,8,8,7,29,5,2,6,2,15,9,9,7,9,34,7,5,4,8,24,62,1,1,,4
2023-08-17 13:36:05,2023-08-17 13:42:58,0,207.250.77.42,100,412,1,2023-08-17 13:42:59,R_3ozqSbKuA5zfb0N,35.0125,-80.9309,anonymous,EN,6,US,61004752a4786349035ba0cd,1,1,1,0,1,,1,"I don't mind spending time alone and actually enjoy it. I am at a point where I am fine socializing with other people, but it was not always that way. I always felt a bit different and found it hard to make connections. On top of that, I felt extremely mentally drained after any type of socializing. When I am alone, I can be myself, and enjoy my own company. There is no pressure. ",6,6,6,6,6,6,6,2,2,3,7,3,3,2,2,3,3,3,3,2,2,3,21,2,4,3,3,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,43,4,4,4,5,2,4,3,21,5,4,4,5,18,6,3,7,7,23,6,7,5,8,26,9,9,7,7,32,31,2,1,,4
2023-08-17 13:36:05,2023-08-17 13:45:43,0,172.14.118.218,100,577,1,2023-08-17 13:45:43,R_9ZVgNfuQB5v0RWh,34.137,-118.2376,anonymous,EN,6,US,616c056b42e788ef31efc4b0,1,1,1,0,1,,1,"I think because I'm an introvert, spending time alone is me time. A time for me to recharge after the day. It allows me to think and reflect on the day and what had happened for me that day. It's sort of like a way for me to hang out with me. I also like not having to think too much about others. I tend to think too much about others. Like if this other person I am hanging out with is having fun, if they want to go there, if they want to eat this, etc. It's mentally stressful to always be thinking about others so when I'm alone, I only have myself to think for.",5,4,6,5,4,6,5,2,2,1,5,5,3,1,3,2,3,3,3,2,1,3,18,2,4,4,4,3,4,4,3,4,1,6,3,3,4,5,2,5,1,6,52,5,5,4,5,2,3,4,23,8,7,8,7,30,7,5,7,5,24,5,6,7,8,26,9,7,8,8,32,38,2,4,,4
2023-08-17 13:36:09,2023-08-17 13:40:56,0,96.232.202.55,100,287,1,2023-08-17 13:40:57,R_4Zwi64402XWo7Tj,40.726,-73.848,anonymous,EN,6,US,6012e262527c380ccb2a6c74,1,1,1,0,1,,1,It is positive because growing up I never had friends. I am used to being alone and doing things on my own. I have no trouble being alone. So I am fine with it.,7,6,6,7,1,6,5.5,2,2,1,5,5,4,4,1,4,3,3,1,4,3,4,29,3,4,3,6,1,6,3,4,6,1,6,4,3,4,6,5,2,3,4,55,4,5,5,6,1,4,5,24,8,8,8,7,31,1,1,2,1,5,1,1,5,8,15,7,9,9,9,34,28,1,1,,4
2023-08-17 13:36:12,2023-08-17 13:43:32,0,72.251.170.83,100,439,1,2023-08-17 13:43:32,R_2Wx9oIHlCQuwnej,38.768,-121.3349,anonymous,EN,6,US,5debce5335575a2bed69acc6,1,1,1,0,1,,1,"I love being alone with myself. I can do as I please and if I leave a drawer open, it remains open until I close it again. I have the freedom to do whatever I want. ",7,7,7,7,7,7,7,2,3,3,8,2,2,1,3,2,3,2,3,2,1,3,16,2,5,5,4,4,3,3,4,4,2,5,4,3,4,3,4,3,4,3,47,4,3,3,4,3,4,4,21,4,5,5,5,19,6,3,5,6,20,6,4,6,6,22,8,7,7,7,29,58,1,1,,3
2023-08-17 13:36:18,2023-08-17 14:00:38,0,204.111.126.26,100,1459,1,2023-08-17 14:00:39,R_3L5TJyCazt7eC87,39.9552,-76.6653,anonymous,EN,6,US,5d619737cf9656001a817568,1,1,1,0,1,,1,"Spending time alone is a positive experience for me. It is a time of peace and calm. A time to unwind and do the things I want to do. I also have 5 kids so that makes alone time more enjoyable after a long day. However, alone time after too long can get boring and lonely. I usually long for some human interaction after a day of being alone.",7,5,5,4,4,4,4.83333333333333,2,2,3,7,3,3,2,3,2,2,2,3,2,3,3,19,1,4,4,5,2,5,4,3,5,2,5,5,4,3,5,2,5,2,5,54,3,5,5,5,2,5,4,24,9,9,9,8,35,7,4,6,6,23,3,6,6,6,21,6,6,6,6,24,32,1,1,,4
2023-08-17 13:36:19,2023-08-17 13:39:40,0,71.50.221.231,100,200,1,2023-08-17 13:39:41,R_zeaIcuJkd7SG4Bb,40.1854,-77.4139,anonymous,EN,6,US,640da58d1ce7d6bee643de7b,1,1,1,1,1,Finished in under 4 minutes,1,"I think taking time alone is a positive thing. Because without taking time alone, you'll never have time to yourself.",4,3,4,3,5,4,3.83333333333333,1,2,1,4,6,3,2,2,3,3,2,3,2,3,2,20,3,3,3,3,4,3,3,4,4,2,5,3,4,3,3,4,3,2,5,42,3,4,2,4,3,3,4,19,5,5,5,5,20,5,5,5,5,20,5,5,5,5,20,5,5,7,5,22,19,1,1,,2
2023-08-17 13:36:21,2023-08-17 13:44:38,0,108.67.76.206,100,496,1,2023-08-17 13:44:38,R_2dF0b4VB3VlfAxW,35.6173,-87.0317,anonymous,EN,6,US,5fc6e3a0040c3f0e7cb45c8a,1,1,1,0,1,,1,I think spending time alone can be a good thing cause you think clearer but not fo long. Being alone can be really bad and you lose a sense of your self and how you interact with others.,4,3,4,3,3,3,3.33333333333333,1,2,2,5,5,3,2,1,4,3,2,1,4,2,2,22,2,5,5,5,5,2,5,2,4,2,5,5,2,5,5,2,5,4,3,51,5,5,4,5,2,4,5,25,8,8,7,8,31,9,9,9,8,35,8,9,9,9,35,7,6,7,9,29,33,2,1,,3
2023-08-17 13:36:22,2023-08-17 13:43:19,0,174.197.205.179,100,416,1,2023-08-17 13:43:19,R_25NrHQb4Z2tSpnK,41.534,-74.0492,anonymous,EN,6,US,6387babfacd7cd425ca0d01f,1,1,1,0,1,,1,"I need to be alone for long periods of time. Being with people is exhausting to me because I pick up their energy. I am revitalized by being alone. I enjoy doing things that require me to be alone, like reading, painting and writing. I like being with myself and enjoy my own company. 
",7,7,7,7,7,7,7,3,3,1,7,3,2,2,3,2,2,3,4,1,1,3,16,5,6,6,6,2,5,2,5,5,1,6,6,3,4,5,2,5,2,5,64,6,5,4,4,3,5,2,25,5,8,5,5,23,4,2,5,2,13,9,9,5,5,28,7,7,8,8,30,61,2,1,,3
2023-08-17 13:36:29,2023-08-17 13:41:38,0,70.112.8.239,100,309,1,2023-08-17 13:41:38,R_2DMkHKRUH5t4jZf,30.2423,-97.7672,anonymous,EN,6,US,63e52399159a69bf0ea848c6,1,1,1,0,1,,1,I think spending time alone is mostly a positive thing. It allows me to better understand myself and gather my thoughts. It allows me to avoid stress and recharge my social battery. I also like that I have time to invest in my own activities and do not rely on others to accomplish things I want to do.,6,5,6,5,5,6,5.5,2,1,2,5,5,3,2,3,2,3,3,3,2,3,2,20,3,5,4,4,3,4,3,4,4,5,2,4,3,4,4,2,5,3,4,48,5,4,5,4,3,4,4,25,6,7,6,5,24,6,3,5,5,19,6,6,4,6,22,8,8,8,8,32,28,1,1,,5
2023-08-17 13:36:31,2023-08-17 13:44:47,0,107.77.206.116,100,495,1,2023-08-17 13:44:48,R_p5WNRAX3zg1RDtT,37.751,-97.822,anonymous,EN,6,US,5e83fab3555210152b82004f,1,1,1,0,1,,1,Spending time alone is a very positive experience for me. I collect my thoughts and think about the future ,5,5,5,5,6,5,5.16666666666667,3,2,3,8,2,2,1,3,2,1,1,3,2,1,1,11,2,5,4,4,2,5,3,4,4,3,4,4,3,4,4,3,4,3,4,50,4,4,4,5,2,4,4,22,6,7,7,5,25,7,6,8,4,25,7,6,8,6,27,4,5,4,5,18,30,1,1,,4
2023-08-17 13:36:32,2023-08-17 13:42:49,0,72.172.199.122,100,376,1,2023-08-17 13:42:49,R_2ZQ96Ql2ZZwqM9X,37.618,-91.5184,anonymous,EN,6,US,5f467b0a0d1aef037515c8c9,1,1,1,0,1,,1,"its a mostly indifferent experience for me , so long as it doesn't drag on for days on end.Very well aware of triggers that start a depressive spiral and that is usually one of them.",4,4,4,4,4,4,4,2,3,3,8,2,1,1,2,3,1,1,4,1,1,1,10,2,5,5,5,2,5,4,3,4,2,5,5,3,4,5,2,5,2,5,56,4,4,4,4,3,4,3,22,7,8,3,3,21,4,3,4,3,14,5,6,6,5,22,7,4,7,6,24,40,1,1,,2
2023-08-17 13:36:36,2023-08-17 13:46:08,0,76.91.65.216,100,572,1,2023-08-17 13:46:09,R_9H3lW4cAxKOfIDT,33.6748,-117.9089,anonymous,EN,6,US,6400d8d5cc4ede5d5619eb4f,1,1,1,0,1,,1,Being alone is a positive experience for me because I generally don't like interacting with people on a daily basis. I am able to be alone with my thoughts. My alone time is very important to me. Being alone lets me express myself in ways that I usually can't around other people. I like being alone because lots of things often bother me to the point that I get angry. ,6,5,6,7,6,3,5.5,2,3,1,6,4,3,2,1,4,3,2,3,2,2,2,20,3,4,4,5,3,4,2,5,5,2,5,5,3,4,5,3,4,2,5,55,5,6,4,5,2,5,3,25,8,7,8,7,30,8,3,8,6,25,7,7,4,5,23,8,8,8,7,31,24,1,1,,3
2023-08-17 13:36:37,2023-08-17 13:45:06,0,166.198.28.132,100,509,1,2023-08-17 13:45:07,R_3CJZ1J4CsrpFcQN,35.5689,-97.5255,anonymous,EN,6,US,56ac1289f209e0000cdabbe6,1,1,1,0,1,,1,"I don't mind being by myself most of the time.  I can be hard to live with if there is always someone else trying to get me to do something with them.  Overall, it's a positive, but there are certainly times when being alone gets tiresome.  Sometimes, I want to have someone else to plan and enjoy life with in my life.",5,5,6,5,5,5,5.16666666666667,3,2,3,8,2,2,1,3,2,2,2,4,1,1,2,13,2,4,2,5,4,3,5,2,3,3,4,3,4,3,3,4,3,4,3,38,5,5,5,4,3,6,4,28,6,8,6,5,25,7,2,7,5,21,8,7,5,8,28,9,8,8,9,34,52,1,1,,3
2023-08-17 13:36:38,2023-08-17 13:48:33,0,70.177.100.136,100,715,1,2023-08-17 13:48:34,R_21HA70V6IoDBDF6,36.0432,-95.8072,anonymous,EN,6,US,5e9f2cd17c41440a2855a88e,1,1,1,0,1,,1,Being alone is a very positive experience for me. I'm autistic and get very easily overwhelmed in social settings so being alone for portions of the day is necessary for me to reset and feel at peace. Being alone allows me to connect with myself in a way that's not possible when you're around someone else. You're always at least a little bit worried and/or aware of the other person and it's hard to focus on yourself. ,7,5,7,5,4,7,5.83333333333333,2,2,3,7,3,1,1,2,3,2,1,4,1,1,2,12,1,3,3,4,4,3,4,3,2,3,4,3,4,3,5,4,3,4,3,39,6,6,5,5,2,6,5,30,5,6,4,3,18,6,1,4,1,12,8,5,6,8,27,5,4,7,9,25,36,2,1,,2
2023-08-17 13:36:41,2023-08-17 13:44:54,0,172.58.134.133,100,493,1,2023-08-17 13:44:55,R_1JLB5sCyEqDSG9M,25.8119,-80.2318,anonymous,EN,6,US,620bdf2aa922fc3f247f706b,1,1,1,0,1,,1,"Spending time alone is positive for me. When I am alone it gives me an opportunity to reflect on my thoughts and decision-making, as well as it helps me build a healthy relationship with myself instead of relying on or wanting to be around others.",6,4,5,4,3,5,4.5,2,2,1,5,5,2,3,2,3,2,3,2,3,1,3,20,2,5,4,5,2,5,3,4,4,2,5,5,4,3,5,2,5,2,5,55,5,4,4,6,1,5,4,23,6,7,5,5,23,9,9,8,3,29,7,6,5,6,24,8,9,9,9,35,22,1,2,,2
2023-08-17 13:36:41,2023-08-17 13:55:31,0,173.18.36.3,100,1130,1,2023-08-17 13:55:32,R_3niUykWIlwJMeOK,41.3497,-88.8415,anonymous,EN,6,US,56d0901c197fb1000b2348ee,1,1,1,0,1,,1,I've been alone for years and it's depressing. The only people I ever really talk to are family and I see them sometimes but it's not the same. I don't mind being alone on occasion but everyday for years takes it toll. Being alone sometimes to gather your thoughts is great but everyday is not great. ,3,1,2,1,1,1,1.5,1,2,1,4,6,4,4,1,4,4,4,1,4,4,4,32,2,5,4,5,3,4,2,5,4,1,6,5,5,2,5,3,4,3,4,53,5,5,6,4,3,6,2,27,3,2,2,9,16,1,1,5,1,8,9,8,9,8,34,8,8,8,9,33,34,1,1,,2
2023-08-17 13:36:43,2023-08-17 13:46:40,0,172.56.89.24,100,597,1,2023-08-17 13:46:41,R_1LFMYCgxqR4z2cT,30.2627,-97.7467,anonymous,EN,6,US,6298cc9622b9c0f184d25cb3,1,1,1,0,1,,1,"I've always enjoyed spending time alone and all of my hobbies are solitary activities. Living in sober houses and rehabs have given me a sort of self consciousness about that, so that I think I'm isolating and that's an unhealthy behavior sometimes.",7,7,7,7,4,6,6.33333333333333,2,3,3,8,2,1,1,2,3,2,1,4,1,1,4,14,2,5,2,5,2,5,5,2,2,1,6,6,5,2,6,2,5,2,5,51,6,6,1,1,6,5,1,25,1,2,1,1,5,1,1,1,1,4,1,8,2,2,13,8,8,8,1,25,31,3,1,,3
2023-08-17 13:36:48,2023-08-17 14:19:09,0,50.38.177.139,100,2540,1,2023-08-17 14:19:09,R_UDQUUrvMPKdnSaB,35.1063,-114.5925,anonymous,EN,6,US,63bf745cc01669a110ec48ba,1,1,1,1,1,Took longer than 3 SDs above mean on completion,1,"
Hello! My name is Dani and I am married and live with my husband. I am pretty much almost never alone. I really tend to like this though. I wonder perhaps if this has anything to do with the fact that I am a twin. I had a brother but he passed away when we were babies - Jack died eight days after he and I were born. However, he was my placental twin, meaning we shared the placental sac inside our mother's womb. 
In my life, it has been my experience that I crave companionship. I would seek out companionship until that role had been fulfilled by a man. The point is that historically speaking, as in if you would look at my history and see statistically whether or not I was alone or with someone on so many days or not, I crave companionship and I very much dislike being alone. Could it have to do with that I had a twin brother but he died? Perhaps. 
My husband and I do not usually hang out with other people too often unless we are out running errands or going to appointments. I used to be addicted to drugs and thusly my old friends are bad news or undesirable, for the most part. He was too - that is how we ended up being romantically entangled - I came over to his house to purchase illicit substances, once upon a bye. We are clean now, thank God. Thank you, God, in the name of Jesus, amen. 
Anyways, my husband and I have yet to really make any new friends since we have gotten clean, but, we don't really find we need to. I will speak for myself. I don't feel that I need to find friends. As long as I have my husband as a companion I am very well content and I haven't had the need to branch out and explore or look for another friend, be it, a male friend or a female friend. 
Sometimes I must put my headphones on and listen to an app called ""Zygon."" I utilize the various tracks on this app to listen to audio sounds and these tracks enable me to meditate. It is very positive and I absolutely love listening to the ""Zygon"" app. That is pretty much the only time I am ever really alone, but then again not really because my husband is laying next to me, so never mind. Perhaps that isn't exactly right.
Well, unless we are at a doctor's appointment or something and he is seeing the doctor or some other person separately. We are pretty much joined at the hip, he and I. We like it though. It suits us. My husband and I are very close. I am thankful that he is willing to be close to me like that. He is wonderful and I am so glad to have him as my husband. I love him so much and thanks to him I am pretty much almost never alone. ",1,7,4,4,1,4,3.5,1,1,3,5,5,1,1,2,3,1,1,4,1,1,1,10,3,5,3,5,2,5,4,3,3,2,5,4,4,3,5,3,4,3,4,49,6,6,6,5,2,5,5,30,9,9,5,8,31,5,5,9,1,20,9,9,5,9,32,5,5,5,9,24,39,2,1,,2
2023-08-17 13:36:49,2023-08-17 13:44:59,0,99.109.93.84,100,490,1,2023-08-17 13:45:00,R_CfAVvCaKjrmzhDz,34.0068,-118.256,anonymous,EN,6,US,62dd9de432522cb0157febc9,1,1,1,0,1,,1,"Spending time alone for me is a good thing. It helps you focus on yourself such as your goal, health, and overall well-being. Being alone has kept me motivated and focus on my life goals and thankfully I believe because I like to spend time alone, has helped me a lot.",5,6,7,7,6,7,6.33333333333333,2,2,1,5,5,2,1,4,1,2,2,3,2,1,2,13,2,5,5,4,4,3,4,3,5,3,4,4,4,3,5,4,3,5,2,46,5,5,6,6,1,5,5,27,9,9,9,9,36,8,7,7,1,23,8,7,9,8,32,9,9,9,9,36,28,1,3,,3
2023-08-17 13:36:49,2023-08-17 13:44:12,0,71.81.175.253,100,442,1,2023-08-17 13:44:13,R_3MGQfbHD8tpn5U0,46.5922,-120.53,anonymous,EN,6,US,5ab9d6b0e734400001d9b76a,1,1,1,0,1,,1,"I enjoy spending some time alone.  I think it is a great way to relax and recharge. It can give you a chance to clear your head, focus on your thoughts, and do things that you enjoy. It can also be a good opportunity to reflect on your life and make plans for the future.",6,4,6,4,4,6,5,2,3,1,6,4,3,2,3,2,2,2,4,1,1,2,15,3,5,4,5,3,4,4,3,4,3,4,4,4,3,5,3,4,3,4,49,4,4,4,5,2,4,4,22,2,9,3,5,19,8,5,7,3,23,9,9,9,8,35,9,1,9,9,28,55,2,1,,4
2023-08-17 13:36:50,2023-08-17 13:42:59,0,73.223.206.27,100,369,1,2023-08-17 13:43:00,R_1qe8eEqT1b36HLw,38.5463,-122.8047,anonymous,EN,6,US,62926b2bba027005e0a84475,1,1,1,0,1,,1,"I think it's a good time to recharge. I like being left alone, particularly for periods of time during the day. It gives me a chance to do chores, watch TV, rest, nap, or read. I need this to some degree. Being left alone for weeks at a time would be a whole different experience though.",4,4,4,5,4,5,4.33333333333333,3,3,3,9,1,1,1,4,1,1,1,4,1,1,2,9,2,4,4,5,2,5,3,4,5,1,6,5,2,5,5,5,2,1,6,56,4,5,4,4,3,4,4,24,6,6,6,5,23,5,4,4,2,15,8,8,9,8,33,5,4,4,4,17,70,1,1,,4
2023-08-17 13:36:55,2023-08-17 13:42:36,0,158.104.130.207,100,341,1,2023-08-17 13:42:37,R_3iWlaXDNGpsX3mZ,44.9466,-123.0105,anonymous,EN,6,US,5c28113978fad50001932f58,1,1,1,0,1,,1,"I spend way too much time around people during the day at work with forced interactions. I view alone time, time with myself, and time away from others as a positive thing. I enjoy regrouping my thoughts, centering myself in my interests and activities, and avoiding other people. It helps me get back to a place where I appreciate the presence of others. I'm a true introvert and being away from people allows me to ""recharge"" the part of me that needs it most.",6,4,6,3,2,6,4.5,2,2,3,7,3,2,1,2,3,2,2,4,1,1,2,14,2,3,4,4,3,4,3,4,5,3,4,3,4,3,4,3,4,4,3,45,4,4,5,5,2,4,3,22,7,5,6,3,21,9,9,9,9,36,2,4,1,4,11,9,9,9,9,36,34,1,1,,4
2023-08-17 13:36:59,2023-08-17 13:45:14,0,216.15.90.9,100,494,1,2023-08-17 13:45:14,R_3hamJ6uySMMXCwP,40.5995,-75.3763,anonymous,EN,6,US,5d94d2ab9ac1cb001775fac2,1,1,1,0,1,,1,"I'm an introvert, I thrive on having adequate alone time and suffer when forced into too much social interaction without breaks. Being alone helps me recharge that energy. Being alone also helps me to better know myself, to think through my experiences and opinions without distraction or pressure/input from others. When I'm alone I can let my guard down and just be me without any concern for judgment or societal standards.",5,4,5,6,3,5,4.66666666666667,2,3,1,6,4,2,2,2,3,3,2,3,2,2,3,19,2,5,5,5,3,4,3,4,4,4,3,5,4,3,5,2,5,2,5,53,5,5,4,5,2,5,5,26,6,6,6,6,24,7,4,4,4,19,6,7,5,6,24,6,6,7,7,26,28,2,1,,3
