Subj	Block	Question	TestRe	Trial	Image	Rating	Time
26	2	2	1	109	85	0.444444444	1.837713928
26	2	2	1	110	63	0.340740741	2.638754198
26	2	2	1	111	108	0.185185185	1.649400292
26	2	2	1	112	38	0.597222222	0.836711312
26	2	2	1	113	121	0.494444444	0.777776279
26	2	2	1	114	120	0.502777778	1.178013282
26	2	2	1	115	70	0.60462963	0.647877453
26	2	2	1	116	22	0.330555556	1.083737112
26	2	2	1	117	91	0.52037037	0.659714429
26	2	2	1	118	6	0.247222222	1.460866426
26	2	2	1	119	28	0.489814815	4.699855751
26	2	2	1	120	104	0.198148148	2.049664274
26	2	2	1	121	13	0.355555556	0.978100788
26	2	2	1	122	55	0.499074074	0.612874137
26	2	2	1	123	64	0.3	0.96621132
26	2	2	1	124	96	0.398148148	0.67161416
26	2	2	1	125	127	0.415740741	0.930874875
26	2	2	1	126	78	0.485185185	1.295641711
26	2	2	1	127	126	0.497222222	1.107535402
26	2	2	1	128	112	0.502777778	1.7199682
26	2	2	1	129	58	0.487037037	1.390056588
26	2	2	1	130	48	0.523148148	0.849127454
26	2	2	1	131	39	0.548148148	0.659677479
26	2	2	1	132	27	0.398148148	0.530231136
26	2	2	1	133	42	0.376851852	0.601049771
26	2	2	1	134	88	0.469444444	1.731715442
26	2	2	1	135	145	0.419444444	1.331178152
26	2	2	1	136	53	0.501851852	1.001443956
26	2	2	1	137	95	0.722222222	0.648031701
26	2	2	1	138	46	0.758333333	1.189825039
26	2	2	1	139	82	0.274074074	1.178165185
26	2	2	1	140	29	0.260185185	0.871767412
26	2	2	1	141	54	0.493518519	0.978380254
26	2	2	1	142	36	0.375925926	0.683269615
26	2	2	1	143	137	0.435185185	2.261795262
26	2	2	1	144	16	0.548148148	0.553758464
26	2	2	1	145	84	0.237037037	1.625776779
26	2	2	1	146	11	0.523148148	0.83657935
26	2	2	1	147	52	0.456481481	0.942414497
26	2	2	1	148	44	0.206481481	1.543138762
26	3	1	2	1	126	0.60462963	4.323169829
26	3	1	2	2	135	0.623148148	1.072216551
26	3	1	2	3	103	0.227777778	1.567640261
26	3	1	2	4	30	0.603703704	1.166253137
26	3	1	2	5	29	0.044444444	1.107430712
26	3	1	2	6	64	0.149074074	1.130917278
26	3	1	2	7	15	0.737962963	0.77765634
26	3	1	2	8	81	0.200925926	1.048337325
26	3	1	2	9	65	0.344444444	1.378486761
26	3	1	2	10	5	0.574074074	1.18975202
26	3	1	2	11	35	0.471296296	1.80247924
26	3	1	2	12	40	0.062037037	1.048717082
26	3	1	2	13	136	0.167592593	1.024979201
26	3	1	2	14	141	0.501851852	1.578591041
26	3	1	2	15	101	0.506481481	0.66075722
26	3	1	2	16	28	0.503703704	0.954228013
26	3	1	2	17	36	0.419444444	1.802538476
26	3	1	2	18	123	0.409259259	1.837620969
26	3	1	2	19	32	0.567592593	0.895344299
26	3	1	2	20	11	0.378703704	0.58928728
26	4	2	2	1	126	0.397222222	1.319538826
26	4	2	2	2	135	0.518518519	1.484312524
26	4	2	2	3	103	0.247222222	0.706866443
26	4	2	2	4	30	0.430555556	1.260482974
26	4	2	2	5	29	0.007407407	1.083957928
26	4	2	2	6	64	0.173148148	1.178213864
26	4	2	2	7	15	0.634259259	1.296039356
26	4	2	2	8	81	0.253703704	1.272304408
26	4	2	2	9	65	0.350925926	1.307527073
26	4	2	2	10	5	0.535185185	0.754032827
26	4	2	2	11	35	0.362037037	0.671840841
26	4	2	2	12	40	0.015740741	1.178242016
26	4	2	2	13	136	0.24537037	0.636454543
26	4	2	2	14	141	0.315740741	1.001485304
26	4	2	2	15	101	0.428703704	1.260479749
26	4	2	2	16	28	0.349074074	1.178132635
26	4	2	2	17	36	0.437962963	1.036800635
26	4	2	2	18	123	0.431481481	1.213545911
26	4	2	2	19	32	0.539814815	2.049637296
26	4	2	2	20	11	0.439814815	0.541986589
27	1	1	1	1	30	0.492592593	2.084586921
27	1	1	1	2	114	0.249074074	1.814252343
27	1	1	1	3	131	0.293518519	2.297175314
27	1	1	1	4	68	0.55462963	1.425479417
27	1	1	1	5	110	0.256481481	3.886522537
27	1	1	1	6	4	0.537037037	2.191135804
27	1	1	1	7	97	0.194444444	2.026272126
27	1	1	1	8	100	0.564814815	2.838987261
27	1	1	1	9	62	0.573148148	3.1098969
27	1	1	1	10	47	0.589814815	3.734236578
27	1	1	1	11	8	0.666666667	1.955580781
27	1	1	1	12	76	0.223148148	1.378329763
27	1	1	1	13	87	0.438888889	1.366661994
27	1	1	1	14	147	0.500925926	1.519751161
27	1	1	1	15	37	0.530555556	2.591677375
27	1	1	1	16	134	0.17962963	1.001525478
27	1	1	1	17	109	0.568518519	1.472614409
27	1	1	1	18	107	0.578703704	1.661118309
27	1	1	1	19	141	0.713888889	1.496235863
27	1	1	1	20	10	0.437962963	1.649435292
27	1	1	1	21	24	0.221296296	1.354932351
27	1	1	1	22	101	0.751851852	1.767146382
27	1	1	1	23	7	0.137962963	1.672955575
27	1	1	1	24	119	0.848148148	1.920225285
27	1	1	1	25	73	0.79537037	2.155890276
27	1	1	1	26	74	0.390740741	1.307758063
27	1	1	1	27	45	0.462962963	1.143295256
27	1	1	1	28	115	0.086111111	1.284177371
27	1	1	1	29	99	0.785185185	1.908457226
27	1	1	1	30	31	0.568518519	1.119307535
27	1	1	1	31	60	0.047222222	1.908482152
27	1	1	1	32	89	0.244444444	1.154641917
27	1	1	1	33	135	0.234259259	1.179058074
27	1	1	1	34	132	0.7	1.96739664
27	1	1	1	35	129	0.708333333	1.060424424
27	1	1	1	36	140	0.671296296	1.461003531
27	1	1	1	37	146	0.637037037	2.073496853
27	1	1	1	38	143	0.530555556	2.957558156
27	1	1	1	39	93	0.397222222	1.731761561
27	1	1	1	40	138	0.616666667	1.684681699
27	1	1	1	41	111	0.274074074	1.649317992
27	1	1	1	42	18	0.613888889	3.215874534
27	1	1	1	43	128	0.54537037	1.437355392
27	1	1	1	44	61	0.530555556	0.754222631
27	1	1	1	45	136	0.466666667	1.025364816
27	1	1	1	46	15	0.157407407	2.061525572
27	1	1	1	47	142	0.303703704	0.966235376
27	1	1	1	48	12	0.312962963	1.449060696
27	1	1	1	49	23	0.412037037	2.238340883
27	1	1	1	50	14	0.776851852	2.403142098
27	1	1	1	51	106	0.219444444	1.507960815
27	1	1	1	52	21	0.336111111	1.248948851
27	1	1	1	53	35	0.166666667	1.343161066
27	1	1	1	54	113	0.493518519	1.50844878
27	1	1	1	55	125	0.664814815	1.779032914
27	1	1	1	56	83	0.190740741	1.201686296
27	1	1	1	57	103	0.480555556	2.509070467
27	1	1	1	58	34	0.513888889	1.072261104
27	1	1	1	59	72	0.621296296	2.909678312
27	1	1	1	60	69	0.252777778	0.95441072
27	1	1	1	61	51	0.526851852	1.154563327
27	1	1	1	62	71	0.337037037	1.024997962
27	1	1	1	63	67	0.207407407	1.166427278
27	1	1	1	64	40	0.584259259	0.812960583
27	1	1	1	65	90	0.376851852	1.331346673
27	1	1	1	66	3	0.410185185	1.755390346
27	1	1	1	67	130	0.662037037	2.038142529
27	1	1	1	68	57	0.300925926	1.307819352
27	1	1	1	69	79	0.62037037	0.836903144
27	1	1	1	70	19	0.791666667	1.719967696
27	1	1	1	71	144	0.40462963	3.109867575
27	1	1	1	72	1	0.155555556	1.979263524
27	1	1	1	73	66	0.512962963	0.730641352
27	1	1	1	74	80	0.535185185	2.179309388
27	1	1	1	75	56	0.231481481	1.519770222
27	1	1	1	76	92	0.453703704	2.70946383
27	1	1	1	77	117	0.617592593	1.072246441
27	1	1	1	78	105	0.418518519	1.755357502
27	1	1	1	79	81	0.568518519	1.449129609
27	1	1	1	80	9	0.444444444	1.095749129
27	1	1	1	81	59	0.382407407	1.083985469
27	1	1	1	82	86	0.710185185	1.437406124
27	1	1	1	83	20	0.514814815	1.331316468
27	1	1	1	84	116	0.265740741	1.484496249
27	1	1	1	85	139	0.206481481	0.978042144
27	1	1	1	86	43	0.310185185	2.214835262
27	1	1	1	87	25	0.521296296	0.683474396
27	1	1	1	88	5	0.72962963	1.154620217
27	1	1	1	89	65	0.387962963	2.132292282
27	1	1	1	90	98	0.250925926	1.390236822
27	1	1	1	91	17	0.621296296	2.733024875
27	1	1	1	92	33	0.610185185	1.708260339
27	1	1	1	93	148	0.651851852	1.590493824
27	1	1	1	94	77	0.334259259	1.496244367
27	1	1	1	95	123	0.567592593	1.508077235
27	1	1	1	96	32	0.578703704	0.754253715
27	1	1	1	97	50	0.323148148	0.777796285
27	1	1	1	98	124	0.64537037	0.683502547
27	1	1	1	99	122	0.525	1.213526201
27	1	1	1	100	118	0.280555556	1.920237015
27	1	1	1	101	2	0.540740741	1.025046348
27	1	1	1	102	26	0.332407407	1.684686685
27	1	1	1	103	133	0.612037037	1.661986324
27	1	1	1	104	75	0.180555556	1.743568915
27	1	1	1	105	41	0.762037037	1.354867249
27	1	1	1	106	94	0.440740741	2.250089294
27	1	1	1	107	49	0.814814815	1.189874836
27	1	1	1	108	102	0.347222222	1.449035183
27	1	1	1	109	85	0.477777778	0.860139856
27	1	1	1	110	63	0.555555556	1.778898606
27	1	1	1	111	108	0.52037037	1.27247236
27	1	1	1	112	38	0.669444444	1.355407706
27	1	1	1	113	121	0.682407407	1.096784003
27	1	1	1	114	120	0.711111111	1.566884394
27	1	1	1	115	70	0.561111111	1.590476523
27	1	1	1	116	22	0.584259259	0.883939018
27	1	1	1	117	91	0.737037037	0.883714683
27	1	1	1	118	6	0.244444444	1.001479438
27	1	1	1	119	28	0.689814815	0.954381689
27	1	1	1	120	104	0.291666667	0.907199777
27	1	1	1	121	13	0.699074074	0.990125153
27	1	1	1	122	55	0.309259259	0.895438462
27	1	1	1	123	64	0.675925926	0.848346577
27	1	1	1	124	96	0.435185185	1.319550755
27	1	1	1	125	127	0.67962963	1.095772589
27	1	1	1	126	78	0.187962963	1.225636188
27	1	1	1	127	126	0.646296296	2.014535738
27	1	1	1	128	112	0.475925926	1.720103177
27	1	1	1	129	58	0.292592593	1.225296313
27	1	1	1	130	48	0.409259259	1.189947561
27	1	1	1	131	39	0.74537037	2.839203678
27	1	1	1	132	27	0.635185185	1.272365324
27	1	1	1	133	42	0.680555556	1.519749108
27	1	1	1	134	88	0.385185185	0.919056104
27	1	1	1	135	145	0.22962963	1.072139992
27	1	1	1	136	53	0.193518519	2.073349349
27	1	1	1	137	95	0.591666667	2.202915007
27	1	1	1	138	46	0.59537037	2.567973518
27	1	1	1	139	82	0.608333333	1.579421937
27	1	1	1	140	29	0.198148148	1.554940679
27	1	1	1	141	54	0.298148148	1.602212618
27	1	1	1	142	36	0.738888889	1.367294531
27	1	1	1	143	137	0.17962963	1.508037939
27	1	1	1	144	16	0.484259259	1.213458754
27	1	1	1	145	84	0.419444444	1.178226422
27	1	1	1	146	11	0.325	1.178220264
27	1	1	1	147	52	0.597222222	1.378400729
27	1	1	1	148	44	0.221296296	1.354826488
27	2	2	1	1	30	0.702777778	0.706966234
27	2	2	1	2	114	0.111111111	1.42549144
27	2	2	1	3	131	0.656481481	1.354913289
27	2	2	1	4	68	0.284259259	0.836632769
27	2	2	1	5	110	0.10462963	1.602140186
27	2	2	1	6	4	0.690740741	0.801314515
27	2	2	1	7	97	0.098148148	1.060425597
27	2	2	1	8	100	0.55462963	3.369028216
27	2	2	1	9	62	0.823148148	1.401938313
27	2	2	1	10	47	0.809259259	1.131199052
27	2	2	1	11	8	0.572222222	1.767060753
27	2	2	1	12	76	0.031481481	1.814153811
27	2	2	1	13	87	0.122222222	1.060484247
27	2	2	1	14	147	0.694444444	1.025148985
27	2	2	1	15	37	0.737962963	0.907352559
27	2	2	1	16	134	0.521296296	0.848453906
27	2	2	1	17	109	0.037962963	1.048691555
27	2	2	1	18	107	0.691666667	0.907558713
27	2	2	1	19	141	0.725925926	1.178352812
27	2	2	1	20	10	0.548148148	1.178242257
27	2	2	1	21	24	0.682407407	1.166472732
27	2	2	1	22	101	0.715740741	0.883657207
27	2	2	1	23	7	0.025925926	1.49618777
27	2	2	1	24	119	0.869444444	0.978060033
27	2	2	1	25	73	0.717592593	1.060401844
27	2	2	1	26	74	0.050925926	0.94304881
27	2	2	1	27	45	0.79537037	0.907255201
27	2	2	1	28	115	0.072222222	1.449082103
27	2	2	1	29	99	0.411111111	1.661079307
27	2	2	1	30	31	0.923148148	1.095722151
27	2	2	1	31	60	0.012962963	1.27252837
27	2	2	1	32	89	0.135185185	0.907299774
27	2	2	1	33	135	0.176851852	1.566974128
27	2	2	1	34	132	0.846296296	1.555086423
27	2	2	1	35	129	0.866666667	1.555090529
27	2	2	1	36	140	0.867592593	1.460952506
27	2	2	1	37	146	0.122222222	1.496269
27	2	2	1	38	143	0.763888889	0.860105546
27	2	2	1	39	93	0.14537037	1.07224087
27	2	2	1	40	138	0.837037037	2.650497144
27	2	2	1	41	111	0.17962963	2.450240434
27	2	2	1	42	18	0.169444444	1.061172794
27	2	2	1	43	128	0.084259259	1.343105348
27	2	2	1	44	61	0.188888889	1.189954599
27	2	2	1	45	136	0.822222222	0.848344231
27	2	2	1	46	15	0.763888889	1.09579341
27	2	2	1	47	142	0.197222222	0.895484209
27	2	2	1	48	12	0.822222222	1.072604791
27	2	2	1	49	23	0.12037037	1.025065702
27	2	2	1	50	14	0.719444444	0.836590541
27	2	2	1	51	106	0.448148148	0.978240087
27	2	2	1	52	21	0.15462963	1.119384366
27	2	2	1	53	35	0.122222222	1.025090628
27	2	2	1	54	113	0.636111111	1.025224056
27	2	2	1	55	125	0.80462963	1.402036845
27	2	2	1	56	83	0.023148148	1.107583463
27	2	2	1	57	103	0.030555556	1.4373724
27	2	2	1	58	34	0.624074074	0.683441845
27	2	2	1	59	72	0.580555556	0.801244722
27	2	2	1	60	69	0.085185185	1.237094283
27	2	2	1	61	51	0.564814815	1.131495819
27	2	2	1	62	71	0.266666667	1.460977139
27	2	2	1	63	67	0.258333333	0.966253851
27	2	2	1	64	40	0.223148148	0.871980054
27	2	2	1	65	90	0.205555556	0.789460241
27	2	2	1	66	3	0.2	1.366667859
27	2	2	1	67	130	0.688888889	1.296421372
27	2	2	1	68	57	0.176851852	1.672885488
27	2	2	1	69	79	0.167592593	0.765925296
27	2	2	1	70	19	0.77962963	1.354880152
27	2	2	1	71	144	0.153703704	0.883710871
27	2	2	1	72	1	0.115740741	1.225337661
27	2	2	1	73	66	0.755555556	1.225327397
27	2	2	1	74	80	0.119444444	1.002016376
27	2	2	1	75	56	0.127777778	2.874636885
27	2	2	1	76	92	0.111111111	1.2017643
27	2	2	1	77	117	0.716666667	1.413817514
27	2	2	1	78	105	0.867592593	2.756578882
27	2	2	1	79	81	0.277777778	0.801211292
27	2	2	1	80	9	0.703703704	2.403201628
27	2	2	1	81	59	0.622222222	1.354965488
27	2	2	1	82	86	0.819444444	1.225355256
27	2	2	1	83	20	0.125	1.567328372
27	2	2	1	84	116	0.775	1.060422665
27	2	2	1	85	139	0.514814815	1.048931139
27	2	2	1	86	43	0.140740741	0.977955343
27	2	2	1	87	25	0.798148148	1.083953212
27	2	2	1	88	5	0.834259259	1.178372753
27	2	2	1	89	65	0.05462963	1.072216237
27	2	2	1	90	98	0.033333333	1.390213068
27	2	2	1	91	17	0.459259259	1.731884725
27	2	2	1	92	33	0.872222222	0.84846417
27	2	2	1	93	148	0.605555556	1.238210094
27	2	2	1	94	77	0.084259259	1.672933581
27	2	2	1	95	123	0.271296296	1.178248122
27	2	2	1	96	32	0.248148148	1.802449973
27	2	2	1	97	50	0.14537037	0.907278367
27	2	2	1	98	124	0.807407407	0.871954835
27	2	2	1	99	122	0.673148148	1.272428079
27	2	2	1	100	118	0.19537037	1.437641896
27	2	2	1	101	2	0.122222222	1.201740547
27	2	2	1	102	26	0.837962963	1.484423817
27	2	2	1	103	133	0.509259259	1.484437013
27	2	2	1	104	75	0.584259259	1.767409133
27	2	2	1	105	41	0.82037037	0.883708525
27	2	2	1	106	94	0.066666667	1.013336645
27	2	2	1	107	49	0.710185185	1.001562721
27	2	2	1	108	102	0.519444444	1.496290114
27	2	2	1	109	85	0.111111111	1.543402233
27	2	2	1	110	63	0.055555556	1.095762912
27	2	2	1	111	108	0.099074074	1.402118954
27	2	2	1	112	38	0.187962963	0.871914367
27	2	2	1	113	121	0.841666667	1.731764493
27	2	2	1	114	120	0.860185185	1.472518517
27	2	2	1	115	70	0.367592593	1.767025564
27	2	2	1	116	22	0.076851852	1.460901774
27	2	2	1	117	91	0.444444444	2.803610651
27	2	2	1	118	6	0.493518519	1.967657338
27	2	2	1	119	28	0.687037037	1.107496075
27	2	2	1	120	104	0.475925926	1.472736987
27	2	2	1	121	13	0.759259259	1.354846722
27	2	2	1	122	55	0.263888889	1.225323585
27	2	2	1	123	64	0.532407407	1.190005331
27	2	2	1	124	96	0.274074074	2.155838957
27	2	2	1	125	127	0.764814815	0.977852999
27	2	2	1	126	78	0.157407407	0.836690246
27	2	2	1	127	126	0.311111111	1.343012975
27	2	2	1	128	112	0.156481481	1.708157409
27	2	2	1	129	58	0.176851852	1.025039017
27	2	2	1	130	48	0.158333333	1.531540041
27	2	2	1	131	39	0.642592593	0.836555352
27	2	2	1	132	27	0.667592593	0.91907018
27	2	2	1	133	42	0.64537037	1.119272932
27	2	2	1	134	88	0.774074074	0.871948384
27	2	2	1	135	145	0.115740741	1.543307807
27	2	2	1	136	53	0.123148148	1.672829478
27	2	2	1	137	95	0.142592593	4.711584603
27	2	2	1	138	46	0.528703704	1.178212932
27	2	2	1	139	82	0.147222222	0.824775562
27	2	2	1	140	29	0.774074074	1.225343819
27	2	2	1	141	54	0.136111111	1.731789126
27	2	2	1	142	36	0.781481481	1.119374982
27	2	2	1	143	137	0.481481481	1.119284075
27	2	2	1	144	16	0.082407407	0.919013876
27	2	2	1	145	84	0.063888889	1.790719743
27	2	2	1	146	11	0.501851852	0.919141439
27	2	2	1	147	52	0.622222222	0.954408667
27	2	2	1	148	44	0.125925926	2.603359219
27	3	1	2	1	126	0.724074074	4.24052617
27	3	1	2	2	135	0.162037037	2.532789866
27	3	1	2	3	103	0.512962963	1.213566083
27	3	1	2	4	30	0.684259259	1.543368216
27	3	1	2	5	29	0.723148148	0.942721838
27	3	1	2	6	64	0.757407407	0.942483427
27	3	1	2	7	15	0.127777778	0.977939508
27	3	1	2	8	81	0.468518519	3.33377477
27	3	1	2	9	65	0.610185185	2.309263014
27	3	1	2	10	5	0.75462963	0.836638341
27	3	1	2	11	35	0.108333333	1.013303801
27	3	1	2	12	40	0.812962963	2.179313494
27	3	1	2	13	136	0.256481481	2.685957037
27	3	1	2	14	141	0.613888889	3.710610139
27	3	1	2	15	101	0.709259259	2.061542581
27	3	1	2	16	28	0.798148148	1.319550169
27	3	1	2	17	36	0.941666667	1.190026152
27	3	1	2	18	123	0.508333333	0.471432325
27	3	1	2	19	32	0.066666667	1.025064236
27	3	1	2	20	11	0.150925926	1.083971393
27	4	2	2	1	126	0.743518519	3.157111949
27	4	2	2	2	135	0.084259259	3.109945286
27	4	2	2	3	103	0.40462963	1.296009065
27	4	2	2	4	30	0.712962963	1.060400378
27	4	2	2	5	29	0.813888889	1.519762011
27	4	2	2	6	64	0.612037037	1.072251427
27	4	2	2	7	15	0.74537037	0.883593572
27	4	2	2	8	81	0.235185185	1.083906878
27	4	2	2	9	65	0.074074074	1.460884179
27	4	2	2	10	5	0.893518519	1.484385401
27	4	2	2	11	35	0.05462963	1.555114282
27	4	2	2	12	40	0.139814815	2.261874069
27	4	2	2	13	136	0.480555556	1.060432342
27	4	2	2	14	141	0.633333333	1.142828698
27	4	2	2	15	101	0.762037037	1.696433923
27	4	2	2	16	28	0.764814815	1.072236471
27	4	2	2	17	36	0.888888889	1.248678769
27	4	2	2	18	123	0.489814815	0.977760333
27	4	2	2	19	32	0.056481481	1.107518362
27	4	2	2	20	11	0.455555556	0.930811847
28	1	1	1	1	19	0.617592593	3.191790278
28	1	1	1	2	75	0.633333333	2.438469314
28	1	1	1	3	94	0.942592593	2.603215644
28	1	1	1	4	81	0.942592593	3.02733749
28	1	1	1	5	62	0.636111111	5.700860596
28	1	1	1	6	99	0.625	1.248831479
28	1	1	1	7	38	0.428703704	1.53188064
28	1	1	1	8	108	0.647222222	1.95558402
28	1	1	1	9	116	0.980555556	1.47266383
28	1	1	1	10	52	0.764814815	1.672946287
28	1	1	1	11	15	0.85462963	1.614018033
28	1	1	1	12	34	0.366666667	1.472626587
28	1	1	1	13	114	0.614814815	2.462093107
28	1	1	1	14	90	0.494444444	2.874365374
28	1	1	1	15	109	0.437962963	9.046384556
28	1	1	1	16	118	0.569444444	2.638719514
28	1	1	1	17	79	0.632407407	2.650523932
28	1	1	1	18	9	0.736111111	3.274730292
28	1	1	1	19	115	0.602777778	2.426690701
28	1	1	1	20	41	0.563888889	5.41850702
28	1	1	1	21	55	0.337962963	4.417365697
28	1	1	1	22	91	0.716666667	3.427967505
28	1	1	1	23	117	0.756481481	2.744780106
28	1	1	1	24	40	1	4.193480562
28	1	1	1	25	37	0.97037037	3.345511937
28	1	1	1	26	92	0.32037037	2.285413622
28	1	1	1	27	18	0.22037037	2.520925468
28	1	1	1	28	7	0.533333333	4.723590861
28	1	1	1	29	44	0.557407407	6.619959538
28	1	1	1	30	88	0.618518519	3.722361564
28	1	1	1	31	12	0.918518519	1.82607705
28	1	1	1	32	68	0.87962963	2.520976787
28	1	1	1	33	77	0.091666667	1.684741321
28	1	1	1	34	61	0.667592593	2.04985339
28	1	1	1	35	47	0.536111111	1.555141684
28	1	1	1	36	13	0.652777778	2.945028546
28	1	1	1	37	4	0.593518519	2.709424034
28	1	1	1	38	25	0.701851852	1.543353981
28	1	1	1	39	147	0.673148148	2.308939177
28	1	1	1	40	98	0.248148148	1.79072391
28	1	1	1	41	76	0.612037037	2.003072363
28	1	1	1	42	84	0.635185185	2.238219115
28	1	1	1	43	71	0.827777778	1.555142564
28	1	1	1	44	96	0.49537037	1.802467626
28	1	1	1	45	21	0.323148148	1.943802182
28	1	1	1	46	104	0.256481481	7.185346146
28	1	1	1	47	56	0.553703704	3.922510006
28	1	1	1	48	124	0.887037037	1.80265032
28	1	1	1	49	1	0.702777778	2.308999
28	1	1	1	50	6	0.635185185	2.344331026
28	1	1	1	51	74	0.438888889	1.825985556
28	1	1	1	52	137	0.727777778	2.002984682
28	1	1	1	53	113	0.300925926	2.014608166
28	1	1	1	54	107	0.769444444	1.884953105
28	1	1	1	55	144	0.534259259	7.032155267
28	1	1	1	56	130	0.55	4.311272847
28	1	1	1	57	120	0.647222222	1.472597849
28	1	1	1	58	121	0.609259259	2.002709028
28	1	1	1	59	54	0.430555556	1.990915166
28	1	1	1	60	143	0.066666667	2.238241108
28	1	1	1	61	28	0.617592593	1.508022541
28	1	1	1	62	20	0.715740741	3.003943017
28	1	1	1	63	5	0.689814815	2.320666178
28	1	1	1	64	78	0.344444444	1.519838983
28	1	1	1	65	23	0.593518519	3.427901524
28	1	1	1	66	146	0.300925926	1.355226081
28	1	1	1	67	65	0.990740741	1.80254739
28	1	1	1	68	67	0.322222222	4.405561279
28	1	1	1	69	46	1	1.354875943
28	1	1	1	70	106	0.875	2.250065174
28	1	1	1	71	50	0.582407407	2.167880568
28	1	1	1	72	8	0.721296296	1.460861171
28	1	1	1	73	53	0.221296296	1.154667678
28	1	1	1	74	140	0.65462963	2.073358418
28	1	1	1	75	29	0.827777778	3.369029281
28	1	1	1	76	111	0.150925926	1.779301007
28	1	1	1	77	30	0.994444444	2.108711851
28	1	1	1	78	49	0.75462963	1.154689671
28	1	1	1	79	95	0.65	2.191182081
28	1	1	1	80	131	0.552777778	3.133500426
28	1	1	1	81	135	0.632407407	2.250088928
28	1	1	1	82	72	0.427777778	1.343117564
28	1	1	1	83	73	0.589814815	2.250050219
28	1	1	1	84	82	0.401851852	1.072204779
28	1	1	1	85	83	0.537037037	2.520966816
28	1	1	1	86	57	0.788888889	2.485644761
28	1	1	1	87	128	0.62962963	2.379608801
28	1	1	1	88	2	0.614814815	2.14409197
28	1	1	1	89	123	0.234259259	4.040436893
28	1	1	1	90	136	0.540740741	3.262990095
28	1	1	1	91	66	0.09537037	1.63751309
28	1	1	1	92	132	0.336111111	2.827201071
28	1	1	1	93	86	0.699074074	3.074617919
28	1	1	1	94	148	0.890740741	1.708222302
28	1	1	1	95	119	0.527777778	5.288920579
28	1	1	1	96	105	0.660185185	2.897909697
28	1	1	1	97	14	0.424074074	2.850738355
28	1	1	1	98	39	0.721296296	3.969821227
28	1	1	1	99	17	0.284259259	1.708207053
28	1	1	1	100	127	0.160185185	1.849626358
28	1	1	1	101	59	0.367592593	1.331371502
28	1	1	1	102	51	0.496296296	3.828455294
28	1	1	1	103	35	0.716666667	2.473818935
28	1	1	1	104	93	0.599074074	3.345515456
28	1	1	1	105	31	0.540740741	3.263195662
28	1	1	1	106	27	0.734259259	2.085206824
28	1	1	1	107	80	0.913888889	2.674115174
28	1	1	1	108	110	0.77962963	2.626985768
28	1	1	1	109	139	0.324074074	3.251211775
28	1	1	1	110	60	0.774074074	2.756517664
28	1	1	1	111	69	0.523148148	3.43971474
28	1	1	1	112	48	0.699074074	2.40319887
28	1	1	1	113	141	0.556481481	2.320721309
28	1	1	1	114	129	0.676851852	2.403217931
28	1	1	1	115	145	0.149074074	2.202941046
28	1	1	1	116	101	0.535185185	4.228786782
28	1	1	1	117	63	0.30462963	1.201705884
28	1	1	1	118	87	0.608333333	1.095685173
28	1	1	1	119	102	0.308333333	1.861253654
28	1	1	1	120	85	0.389814815	1.64965797
28	1	1	1	121	16	0.605555556	11.4608817
28	1	1	1	122	89	0.302777778	0.907216519
28	1	1	1	123	10	0.551851852	1.684733697
28	1	1	1	124	36	0.540740741	2.214737254
28	1	1	1	125	133	0.247222222	1.2842723
28	1	1	1	126	45	0.583333333	2.191135455
28	1	1	1	127	22	0.233333333	1.060393322
28	1	1	1	128	100	0.62037037	1.555080395
28	1	1	1	129	43	0.79537037	1.378387422
28	1	1	1	130	58	0.531481481	1.284212184
28	1	1	1	131	103	0.159259259	1.354877702
28	1	1	1	132	32	0.023148148	1.567021175
28	1	1	1	133	64	0.807407407	1.484423381
28	1	1	1	134	97	0.222222222	2.838976458
28	1	1	1	135	134	0.402777778	2.414915314
28	1	1	1	136	125	0.416666667	1.61396994
28	1	1	1	137	70	0.593518519	3.545754805
28	1	1	1	138	11	0.217592593	1.225380996
28	1	1	1	139	142	0.04537037	1.873002942
28	1	1	1	140	26	0.537962963	1.708176555
28	1	1	1	141	33	0.572222222	1.696448968
28	1	1	1	142	138	0.87962963	1.625784623
28	1	1	1	143	122	0.705555556	3.99331863
28	1	1	1	144	112	0.989814815	1.390120874
28	1	1	1	145	126	0.940740741	1.437270222
28	1	1	1	146	24	0.601851852	1.555080395
28	1	1	1	147	3	0.399074074	2.014898482
28	1	1	1	148	42	0.521296296	2.780085153
28	2	2	1	1	19	0.151851852	1.661111663
28	2	2	1	2	75	0.426851852	2.379620238
28	2	2	1	3	94	0.797222222	1.413723553
28	2	2	1	4	81	0.775925926	1.366663646
28	2	2	1	5	62	0.581481481	1.873533135
28	2	2	1	6	99	0.328703704	2.438464329
28	2	2	1	7	38	0.085185185	1.51980526
28	2	2	1	8	108	0.537037037	3.274747007
28	2	2	1	9	116	0.602777778	2.674080571
28	2	2	1	10	52	0.878703704	1.34300437
28	2	2	1	11	15	0.409259259	3.015607263
28	2	2	1	12	34	0.07962963	1.555050191
28	2	2	1	13	114	0.546296296	1.225333196
28	2	2	1	14	90	0.021296296	1.979178488
28	2	2	1	15	109	0.673148148	1.496214311
28	2	2	1	16	118	0.435185185	3.793017992
28	2	2	1	17	79	0.568518519	1.166396732
28	2	2	1	18	9	0.683333333	1.213580096
28	2	2	1	19	115	0.175925926	0.884837272
