"StartDate","EndDate","Status","IPAddress","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","surveyor_id","MAT","Q3","Refused"
"2022-11-08 15:06:43","2022-11-08 15:18:45","Offline","79.92.209.55","100","721","True","2022-11-08 18:22:28","R_5dGn6994FTv96os",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-11-08 15:19:15","2022-11-08 15:30:55","Offline","79.92.209.55","100","699","True","2022-11-08 18:22:31","R_1qN875FX12bTf7u",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-11-08 15:43:22","2022-11-08 15:45:27","Offline","79.92.209.55","100","125","True","2022-11-08 18:22:34","R_lYXD0Cca0uL4iGj",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-11-08 16:35:19","2022-11-08 16:36:05","Offline","79.92.209.55","100","45","True","2022-11-08 18:22:36","R_fCE8T660Ac3rmJN",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","KB","Ne remplit pas les critères",0
"2022-11-08 16:45:04","2022-11-08 16:56:19","Offline","79.92.209.55","100","675","True","2022-11-08 18:22:38","R_omXZ4e5cqCEQnjq",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-11-08 10:24:58","2022-11-08 10:25:41","Offline","93.22.134.148","100","43","True","2022-11-08 18:24:37","R_3ppTEsPjw4ttUGy",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je consens à participer à la recherche",0
"2022-11-08 10:28:54","2022-11-08 10:48:29","Offline","93.22.134.148","100","1175","True","2022-11-08 18:24:43","R_4pVyIjTE6geyPQa",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je consens à participer à la recherche",0
"2022-11-08 10:25:45","2022-11-08 11:08:20","Offline","93.22.134.148","100","2554","True","2022-11-08 18:24:52","R_knpitSo7KjsTqwT",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je consens à participer à la recherche",0
"2022-11-08 11:38:04","2022-11-08 11:54:36","Offline","93.22.134.148","100","991","True","2022-11-08 18:24:56","R_niMHVsyMdV9ICth",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je consens à participer à la recherche",0
"2022-11-08 11:08:25","2022-11-08 12:04:34","Offline","93.22.134.148","100","3368","True","2022-11-08 18:24:58","R_c7eHr8HTQgocD0x",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je consens à participer à la recherche",0
"2022-11-08 12:06:06","2022-11-08 12:26:00","Offline","93.22.134.148","100","1193","True","2022-11-08 18:25:01","R_euorxWELES5cAIz",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Ne remplit pas les critères",0
"2022-11-08 12:26:02","2022-11-08 12:34:10","Offline","93.22.134.148","100","487","True","2022-11-08 18:25:06","R_90xAGccVpo5iehM",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Ne remplit pas les critères",0
"2022-11-08 14:11:20","2022-11-08 14:24:31","Offline","93.22.134.148","100","791","True","2022-11-08 18:25:11","R_bSHM07SeMrtJG1Y",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je consens à participer à la recherche",0
"2022-11-08 14:24:39","2022-11-08 14:26:23","Offline","93.22.134.148","100","103","True","2022-11-08 18:25:15","R_m6k2V2bIsyuagnl",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je consens à participer à la recherche",0
"2022-11-08 14:26:28","2022-11-08 14:27:26","Offline","93.22.134.148","100","58","True","2022-11-08 18:25:19","R_0nJbyTxrH1csqJz",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je consens à participer à la recherche",0
"2022-11-08 15:07:17","2022-11-08 15:09:11","Offline","93.22.134.148","100","114","True","2022-11-08 18:25:23","R_bxCo7oSR1xHK608",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je refuse",1
"2022-11-08 15:04:32","2022-11-08 15:20:41","Offline","93.22.134.148","100","969","True","2022-11-08 18:25:25","R_cPhOYySKFldMQR5",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","KB","Je consens à participer à la recherche",0
"2022-11-08 15:20:44","2022-11-08 15:33:54","Offline","93.22.134.148","100","790","True","2022-11-08 18:25:27","R_gxBPcQbtTSFU5hn",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je consens à participer à la recherche",0
"2022-11-08 15:33:58","2022-11-08 15:38:32","Offline","93.22.134.148","100","274","True","2022-11-08 18:25:28","R_83rZgn7FfyklWnd",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je refuse",1
"2022-11-08 15:38:36","2022-11-08 15:55:33","Offline","93.22.134.148","100","1016","True","2022-11-08 18:25:30","R_oHHHiyvwzBRJ52q",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je consens à participer à la recherche",0
"2022-11-08 16:05:28","2022-11-08 16:31:43","Offline","93.22.134.148","100","1574","True","2022-11-08 18:25:32","R_f8zTWI6KeBICPXn",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je consens à participer à la recherche",0
"2022-11-08 10:14:19","2022-11-08 10:24:27","Offline","176.132.224.194","100","608","True","2022-11-08 19:26:43","R_3QPUUuwH14j6ya4",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Trousseau","Je consens à participer à la recherche",0
"2022-11-08 10:01:38","2022-11-08 10:31:10","Offline","176.132.224.194","100","1771","True","2022-11-08 19:26:45","R_2lDBadD0Qa5buFn",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Trousseau","Je consens à participer à la recherche",0
"2022-11-08 10:31:12","2022-11-08 10:43:27","Offline","176.132.224.194","100","735","True","2022-11-08 19:26:47","R_btF2zsREwrm6Ins",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Trousseau","Je consens à participer à la recherche",0
"2022-11-08 10:43:30","2022-11-08 10:55:12","Offline","176.132.224.194","100","702","True","2022-11-08 19:26:48","R_gbejx2xTb10mbUM",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Trousseau","Je consens à participer à la recherche",0
"2022-11-08 10:55:14","2022-11-08 11:07:50","Offline","176.132.224.194","100","755","True","2022-11-08 19:26:50","R_iVIjr2n6bPqMP35",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Trousseau","Je consens à participer à la recherche",0
"2022-11-08 11:08:37","2022-11-08 11:39:57","Offline","176.132.224.194","100","1879","True","2022-11-08 19:26:51","R_mZtKQD1fWp5rpOL",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Trousseau","Je consens à participer à la recherche",0
"2022-11-08 11:41:14","2022-11-08 11:52:15","Offline","176.132.224.194","100","661","True","2022-11-08 19:26:57","R_a7f86nVEkZN1eo7",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Trousseau","Je consens à participer à la recherche",0
"2022-11-08 11:54:44","2022-11-08 12:35:16","Offline","176.132.224.194","100","2432","True","2022-11-08 19:27:00","R_kEaYWMxRNZ6PZry",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Trousseau","Je consens à participer à la recherche",0
"2022-11-08 14:22:45","2022-11-08 14:36:08","Offline","176.132.224.194","100","803","True","2022-11-08 19:27:03","R_jkL3q5ysJlYiHbM",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Trousseau","Ne remplit pas les critères",0
"2022-11-08 14:36:11","2022-11-08 14:36:39","Offline","176.132.224.194","100","27","True","2022-11-08 19:27:07","R_6EybLRWhKKvz0Bo",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Trousseau","Je refuse",1
"2022-11-08 14:36:42","2022-11-08 14:36:55","Offline","176.132.224.194","100","13","True","2022-11-08 19:27:10","R_lgWGFyQnJtzPYP7",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Trousseau","Ne remplit pas les critères",0
"2022-11-08 14:36:58","2022-11-08 14:51:28","Offline","176.132.224.194","100","870","True","2022-11-08 19:27:15","R_0sZwl6tX5dHtLfa",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Trousseau","Je consens à participer à la recherche",0
"2022-11-08 14:17:25","2022-11-08 15:02:38","Offline","176.132.224.194","100","2713","True","2022-11-08 19:27:19","R_lpzvxQqEGjyviuM",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Trousseau","Je consens à participer à la recherche",0
"2022-11-08 15:10:59","2022-11-08 15:25:06","Offline","176.132.224.194","100","846","True","2022-11-08 19:27:20","R_jcscKjSJrdsRigN",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Trousseau","Je consens à participer à la recherche",0
"2022-11-08 15:25:09","2022-11-08 15:36:04","Offline","176.132.224.194","100","654","True","2022-11-08 19:27:25","R_5SrLB5eqmWb5L7r",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Trousseau","Je consens à participer à la recherche",0
"2022-11-08 15:37:16","2022-11-08 15:38:07","Offline","176.132.224.194","100","50","True","2022-11-08 19:27:28","R_bSHFpVMRiOcRt8q",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Trousseau","Je consens à participer à la recherche",0
"2022-11-08 15:38:57","2022-11-08 15:50:22","Offline","176.132.224.194","100","685","True","2022-11-08 19:27:29","R_gHjAN9vrtd9LJ5w",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Trousseau","Je consens à participer à la recherche",0
"2022-11-08 15:50:25","2022-11-08 16:09:23","Offline","176.132.224.194","100","1137","True","2022-11-08 19:27:31","R_jS9dz8fFQb1cG05",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Trousseau","Je consens à participer à la recherche",0
"2022-11-08 16:09:27","2022-11-08 16:22:19","Offline","176.132.224.194","100","772","True","2022-11-08 19:27:34","R_2PFarEithixhboR",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Trousseau","Je consens à participer à la recherche",0
"2022-11-08 16:23:13","2022-11-08 16:24:37","Offline","176.132.224.194","100","84","True","2022-11-08 19:27:37","R_o4qNjCzTtprCEA0",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Trousseau","Ne remplit pas les critères",0
"2022-11-08 16:24:40","2022-11-08 16:37:48","Offline","176.132.224.194","100","787","True","2022-11-08 19:27:38","R_nBsNHf3ZsiTGoFa",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Trousseau","Je consens à participer à la recherche",0
"2022-11-09 09:43:27","2022-11-09 10:04:39","Offline","93.23.12.224","100","1272","True","2022-11-09 16:47:20","R_bKBg3WhsSxJIiIX",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-11-09 10:04:46","2022-11-09 10:17:03","Offline","93.23.12.224","100","737","True","2022-11-09 16:47:22","R_asFxhiH6ICWIiJe",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-11-09 10:17:10","2022-11-09 10:32:21","Offline","93.23.12.224","100","911","True","2022-11-09 16:47:24","R_o0YHWnhvTwuOvtv",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-11-09 10:35:10","2022-11-09 10:55:56","Offline","93.23.12.224","100","1245","True","2022-11-09 16:47:25","R_ewE8GiL2GfPCkgU",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-11-09 10:55:59","2022-11-09 11:08:47","Offline","93.23.12.224","100","768","True","2022-11-09 16:47:27","R_ov7Tr0ayHkTlH6R",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-11-09 11:25:38","2022-11-09 11:36:35","Offline","93.23.12.224","100","656","True","2022-11-09 16:47:29","R_enJk3u3PYkgTiAB",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-11-09 11:36:41","2022-11-09 11:54:19","Offline","93.23.12.224","100","1058","True","2022-11-09 16:47:31","R_jYfHksr9EnFmwyx",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-11-09 11:54:44","2022-11-09 12:05:31","Offline","93.23.12.224","100","647","True","2022-11-09 16:47:34","R_7VqjieZcygHIRL1",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-11-09 12:05:36","2022-11-09 12:23:24","Offline","93.23.12.224","100","1068","True","2022-11-09 16:47:37","R_1L8uXxpOs9eSFdT",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-11-09 13:59:40","2022-11-09 14:18:18","Offline","93.23.12.224","100","1118","True","2022-11-09 16:47:39","R_jQNkOb0ZeHgRkwA",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-11-09 14:18:21","2022-11-09 14:32:16","Offline","93.23.12.224","100","834","True","2022-11-09 16:47:40","R_1hLl5kFDRWiudY2",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-11-09 14:35:04","2022-11-09 14:45:12","Offline","93.23.12.224","100","607","True","2022-11-09 16:47:42","R_8Vap3dryjwtu5Kq",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-11-09 14:24:16","2022-11-09 14:56:36","Offline","93.23.12.224","100","1940","True","2022-11-09 16:47:44","R_17LODwzBdrPetKN",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-11-09 15:36:52","2022-11-09 15:47:25","Offline","93.23.12.224","100","632","True","2022-11-09 16:47:46","R_dtpNgIj9GaXN8kv",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-11-09 15:31:32","2022-11-09 16:00:56","Offline","93.23.12.224","100","1764","True","2022-11-09 16:47:48","R_o11mYeFubSGLion",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-11-09 09:52:50","2022-11-09 10:10:14","Offline","37.167.204.204","100","1043","True","2022-11-09 16:58:28","R_1CA4JBBy7a4dWlK",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Debré","Je consens à participer à la recherche",0
"2022-11-09 10:10:17","2022-11-09 10:22:25","Offline","37.167.204.204","100","727","True","2022-11-09 16:58:30","R_nhCTlWvESEuXN3q",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Debré","Je consens à participer à la recherche",0
"2022-11-09 10:22:27","2022-11-09 10:24:07","Offline","37.167.204.204","100","99","True","2022-11-09 16:58:31","R_cLcvASmFP1m1fQi",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Debré","Je refuse",1
"2022-11-09 10:37:23","2022-11-09 10:55:08","Offline","37.167.204.204","100","1064","True","2022-11-09 16:58:35","R_4EZfcXIXbEGNcs7",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Debré","Je consens à participer à la recherche",0
"2022-11-09 10:58:43","2022-11-09 11:00:19","Offline","37.167.204.204","100","96","True","2022-11-09 16:58:41","R_eCEFYJr9fPQ5Jte",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Debré","Je consens à participer à la recherche",0
"2022-11-09 11:01:17","2022-11-09 11:01:26","Offline","37.167.204.204","100","8","True","2022-11-09 16:58:48","R_8ePFI4pLsEQt17T",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Debré","Je refuse",1
"2022-11-09 10:55:10","2022-11-09 11:18:04","Offline","37.167.204.204","100","1373","True","2022-11-09 16:58:50","R_3JAKx23JY49t7ss",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Debré","Je consens à participer à la recherche",0
"2022-11-09 11:19:33","2022-11-09 11:32:03","Offline","37.167.204.204","100","750","True","2022-11-09 16:58:52","R_oSKqXrFvVaqL19X",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Debré","Je consens à participer à la recherche",0
"2022-11-09 11:32:06","2022-11-09 11:44:41","Offline","37.167.204.204","100","754","True","2022-11-09 16:58:57","R_fbqDv3QYnEsEMSO",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Debré","Je consens à participer à la recherche",0
"2022-11-09 11:45:40","2022-11-09 11:46:35","Offline","37.167.204.204","100","54","True","2022-11-09 16:59:00","R_jAZ6ckjo3xC13GT",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Debré","Je consens à participer à la recherche",0
"2022-11-09 11:48:09","2022-11-09 11:48:16","Offline","37.167.204.204","100","7","True","2022-11-09 16:59:02","R_jI7GWdTBzEdRfaG",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Debré","Je refuse",1
"2022-11-09 11:55:45","2022-11-09 11:55:52","Offline","37.167.204.204","100","7","True","2022-11-09 16:59:04","R_gxD6RDJj0SaFEd7",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Debré","Je refuse",1
"2022-11-09 11:50:20","2022-11-09 12:58:39","Offline","37.167.204.204","100","4098","True","2022-11-09 16:59:06","R_k3NF8fLU1vYgERZ",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Debré","Je consens à participer à la recherche",0
"2022-11-09 13:37:49","2022-11-09 13:50:29","Offline","37.167.204.204","100","760","True","2022-11-09 16:59:08","R_mNjA685zwKA3gKU",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Debré","Je consens à participer à la recherche",0
"2022-11-09 13:50:32","2022-11-09 14:25:20","Offline","37.167.204.204","100","2087","True","2022-11-09 16:59:10","R_4NwhFHWPX6cKm6S",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Debré","Je consens à participer à la recherche",0
"2022-11-09 14:25:24","2022-11-09 14:34:16","Offline","37.167.204.204","100","531","True","2022-11-09 16:59:13","R_02LXthCR2qGkphW",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Debré","Je consens à participer à la recherche",0
"2022-11-09 14:34:36","2022-11-09 14:35:52","Offline","37.167.204.204","100","75","True","2022-11-09 16:59:15","R_bWxgprX0TH7SQqI",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Debré","Je refuse",1
"2022-11-09 14:49:54","2022-11-09 14:59:41","Offline","37.167.204.204","100","586","True","2022-11-09 16:59:16","R_07jfH8W7xL4R0id",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Debré","Je consens à participer à la recherche",0
"2022-11-09 14:59:47","2022-11-09 15:01:09","Offline","37.167.204.204","100","81","True","2022-11-09 16:59:18","R_1bggW4ECvIM9VqO",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Debré","Je refuse",1
"2022-11-09 15:04:57","2022-11-09 15:14:01","Offline","37.167.204.204","100","544","True","2022-11-09 16:59:19","R_f94sJi0i2QtY7BH",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Debré","Je consens à participer à la recherche",0
"2022-11-09 14:37:55","2022-11-09 15:21:09","Offline","37.167.204.204","100","2594","True","2022-11-09 16:59:20","R_cb6JJbWTYBb8Z2J",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Debré","Je consens à participer à la recherche",0
"2022-11-09 15:21:13","2022-11-09 15:40:11","Offline","37.167.204.204","100","1137","True","2022-11-09 16:59:22","R_2nCZunr6oYzNmLb",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Debré","Je consens à participer à la recherche",0
"2022-11-09 15:14:55","2022-11-09 15:49:49","Offline","37.167.204.204","100","2093","True","2022-11-09 16:59:23","R_osGuWX7p5ktDGow",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Debré","Je consens à participer à la recherche",0
"2022-11-09 16:01:24","2022-11-09 16:27:42","Offline","37.167.204.204","100","1578","True","2022-11-09 16:59:24","R_91qthjx4p6vpjEC",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Debré","Je consens à participer à la recherche",0
"2022-11-09 09:18:35","2022-11-09 09:38:51","Offline","93.22.148.123","100","1215","True","2022-11-09 18:42:43","R_nqJZpb0J0VdU0T4",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je consens à participer à la recherche",0
"2022-11-09 10:23:41","2022-11-09 10:23:49","Offline","93.22.148.123","100","8","True","2022-11-09 18:42:47","R_2mehxdRtyCzhzZE",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je refuse",1
"2022-11-09 10:23:51","2022-11-09 10:38:01","Offline","93.22.148.123","100","849","True","2022-11-09 18:42:49","R_iPjnRlX4nNsalKR",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je consens à participer à la recherche",0
"2022-11-09 10:16:34","2022-11-09 11:04:41","Offline","93.22.148.123","100","2887","True","2022-11-09 18:42:52","R_7tGNzvC1bWVAYt5",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je consens à participer à la recherche",0
"2022-11-09 11:04:53","2022-11-09 11:09:21","Offline","93.22.148.123","100","267","True","2022-11-09 18:42:55","R_1YGLrEqxQGoqzkb",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Ne remplit pas les critères",0
"2022-11-09 11:09:23","2022-11-09 11:17:25","Offline","93.22.148.123","100","481","True","2022-11-09 18:43:06","R_2IalJbbuX8lqi0F",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je refuse",1
"2022-11-09 11:17:28","2022-11-09 11:37:10","Offline","93.22.148.123","100","1181","True","2022-11-09 18:43:14","R_ddw9VSpMyDZKOby",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je consens à participer à la recherche",0
"2022-11-09 11:43:15","2022-11-09 11:54:02","Offline","93.22.148.123","100","646","True","2022-11-09 18:43:18","R_8u9OgLEMpETgNlo",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je consens à participer à la recherche",0
"2022-11-09 11:54:06","2022-11-09 11:57:23","Offline","93.22.148.123","100","197","True","2022-11-09 18:43:22","R_jRKSO1RJiOOsNfQ",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je refuse",1
"2022-11-09 12:26:20","2022-11-09 12:42:40","Offline","93.22.148.123","100","980","True","2022-11-09 18:43:31","R_dY6OaCXqqUE6074",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je consens à participer à la recherche",0
"2022-11-09 14:04:06","2022-11-09 14:17:51","Offline","93.22.148.123","100","824","True","2022-11-09 18:43:33","R_oUNjRqiLFHMNN2J",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je consens à participer à la recherche",0
"2022-11-09 14:28:57","2022-11-09 14:44:56","Offline","93.22.148.123","100","959","True","2022-11-09 18:43:36","R_lzgyyMMsLNJn1E6",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je consens à participer à la recherche",0
"2022-11-09 14:17:54","2022-11-09 15:01:59","Offline","93.22.148.123","100","2645","True","2022-11-09 18:43:38","R_gkfZn4EPF2eYLGP",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je consens à participer à la recherche",0
"2022-11-09 15:02:02","2022-11-09 15:03:55","Offline","93.22.148.123","100","112","True","2022-11-09 18:43:40","R_hV2BewdBVhAPxmb",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je refuse",1
"2022-11-09 15:14:10","2022-11-09 15:14:20","Offline","93.22.148.123","100","9","True","2022-11-09 18:43:42","R_kP5MSsMXSqW9No4",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Ne remplit pas les critères",0
"2022-11-09 15:14:23","2022-11-09 15:15:39","Offline","93.22.148.123","100","76","True","2022-11-09 18:43:44","R_1e1ZnWy4tsYqSDX",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Ne remplit pas les critères",0
"2022-11-09 15:24:41","2022-11-09 15:26:29","Offline","93.22.148.123","100","108","True","2022-11-09 18:43:46","R_jWDS2nCufL6D18G",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Ne remplit pas les critères",0
"2022-11-09 15:26:33","2022-11-09 15:27:25","Offline","93.22.148.123","100","51","True","2022-11-09 18:43:48","R_1K0Xo07UloBBd2R",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Ne remplit pas les critères",0
"2022-11-09 15:27:30","2022-11-09 15:31:49","Offline","93.22.148.123","100","258","True","2022-11-09 18:43:50","R_dDPhgyDbpRw2KYt",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je refuse",1
"2022-11-09 15:49:22","2022-11-09 16:03:07","Offline","93.22.148.123","100","825","True","2022-11-09 18:43:52","R_idttBUdFxhIL6Ic",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je refuse",1
"2022-11-09 16:03:13","2022-11-09 16:22:52","Offline","93.22.148.123","100","1179","True","2022-11-09 18:43:55","R_fiTDjQliISG7Dud",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Ne remplit pas les critères",0
"2022-11-09 16:22:57","2022-11-09 16:44:30","Offline","93.22.148.123","100","1293","True","2022-11-09 18:43:57","R_fqzwSo8sevDe21y",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Trousseau","Je consens à participer à la recherche",0
"2022-11-10 09:46:55","2022-11-10 10:06:57","Offline","109.29.252.28","100","1201","True","2022-11-10 17:25:34","R_cNIRhr8wcMamIUk",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Soda Mariyame","KB","Je consens à participer à la recherche",0
"2022-11-10 10:07:01","2022-11-10 10:28:14","Offline","109.29.252.28","100","1273","True","2022-11-10 17:25:37","R_fbjdRnAc5n1YxIs",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Soda Mariyame","KB","Je consens à participer à la recherche",0
"2022-11-10 10:28:18","2022-11-10 10:49:56","Offline","109.29.252.28","100","1298","True","2022-11-10 17:25:39","R_opSujimbbNSaFu2",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Soda Mariyame","KB","Je consens à participer à la recherche",0
"2022-11-10 11:03:40","2022-11-10 11:14:41","Offline","109.29.252.28","100","660","True","2022-11-10 17:25:40","R_lDLnAqe4fqeSYXt",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Soda Mariyame","KB","Je consens à participer à la recherche",0
