StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q160,Q161,Q65_Browser,Q65_Version,Q65_Operating System,Q65_Resolution,ID,dogcat,PoliticalParty,AccuracyDT1,ShareDT1,Q228_First Click,Q228_Last Click,Q228_Page Submit,Q228_Click Count,AccuracyDT2,ShareDT2,Q229_First Click,Q229_Last Click,Q229_Page Submit,Q229_Click Count,AccuracyDT3,ShareDT3,Q231_First Click,Q231_Last Click,Q231_Page Submit,Q231_Click Count,AccuracyDT4,ShareDT4,Q230_First Click,Q230_Last Click,Q230_Page Submit,Q230_Click Count,AccuracyRT1,ShareRT1,Q233_First Click,Q233_Last Click,Q233_Page Submit,Q233_Click Count,AccuracyRT2,ShareRT2,Q234_First Click,Q234_Last Click,Q234_Page Submit,Q234_Click Count,AccuracyRT3,ShareRT3,Q235_First Click,Q235_Last Click,Q235_Page Submit,Q235_Click Count,AccuracyRT4,ShareRT4,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,AccuracyDF1,ShareDF1,Q237_First Click,Q237_Last Click,Q237_Page Submit,Q237_Click Count,AccuracyDF2,ShareDF2,Q238_First Click,Q238_Last Click,Q238_Page Submit,Q238_Click Count,AccuracyDF3,ShareDF3,Q239_First Click,Q239_Last Click,Q239_Page Submit,Q239_Click Count,AccuracyDF4,ShareDF4,Q240_First Click,Q240_Last Click,Q240_Page Submit,Q240_Click Count,AccuracyRF1,ShareRF1,Q242_First Click,Q242_Last Click,Q242_Page Submit,Q242_Click Count,AccuracyRF2,ShareRF2,Q244_First Click,Q244_Last Click,Q244_Page Submit,Q244_Click Count,AccuracyRF3,ShareRF3,Q245_First Click,Q245_Last Click,Q245_Page Submit,Q245_Click Count,AccuracyRF4,ShareRF4,Q448_First Click,Q448_Last Click,Q448_Page Submit,Q448_Click Count,AccuracyDT5,ShareDT5,Q454_First Click,Q454_Last Click,Q454_Page Submit,Q454_Click Count,AccuracyRT5,ShareRT5,Q460_First Click,Q460_Last Click,Q460_Page Submit,Q460_Click Count,AccuracyDF5,ShareDF5,Q472_First Click,Q472_Last Click,Q472_Page Submit,Q472_Click Count,AccuracyDT6,ShareDT6,Q478_First Click,Q478_Last Click,Q478_Page Submit,Q478_Click Count,AccuracyRT6,ShareRT6,Q484_First Click,Q484_Last Click,Q484_Page Submit,Q484_Click Count,AccuracyDF6,ShareDF6,Q490_First Click,Q490_Last Click,Q490_Page Submit,Q490_Click Count,AccuracyRF6,ShareRF6,Q466_First Click,Q466_Last Click,Q466_Page Submit,Q466_Click Count,AccuracyRF5,ShareRF5,CRTTime_First Click,CRTTime_Last Click,CRTTime_Page Submit,CRTTime_Click Count,CR1,CR2,CR3,FeelingThermometerT_First Click,FeelingThermometerT_Last Click,FeelingThermometerT_Page Submit,FeelingThermometerT_Click Count,FeelingDem_1,FeelingRepub_1,PKTime_First Click,PKTime_Last Click,PKTime_Page Submit,PKTime_Click Count,PK1(3),PK2(2),PK3(1),PK4(2),PK5(1),O1,O2,O3,O4,O5,O6,Q114,Age,Gender,Gender_6_TEXT,Education,Income,Ethnicity,Ethnicity_6_TEXT,Part,Part_4_TEXT,DemRep_C,social_conserv,econ_conserv,DemIdentityStrength,RepIdentityStrength,POTUS2016,Facebook,Twitter,SM_Freq,SocialMedia_Chk,Media_1,Media_2,Media_3,Media_4,AnswerNotReflect,InfluencedByIncentiv,Strategies_1,Strategies_2,Strategies_3,Strategies,Confident,ConfidentPercentile_1,VaccineConfidence_1,KnowlinglyShareFalse,Random,Google,Comments,condition,confirmCode,Party
6/10/21 22:12,6/10/21 22:18,0,100,368,1,6/10/21 22:18,R_Zq1kZT3IkfIQNH3,,,,,42.96299744,-72.29290009,anonymous,EN,"1,2,3",1,Safari,13.1.2,Macintosh,768x1024,607d6ad963c2b4e855ae2a06,Cat,2,2,2,3.213,5.445,6.582,4,5,1,2.88,4.446,5.401,5,1,1,3.343,5.792,6.875,5,5,1,2.433,4.348,5.254,3,1,1,4.668,6.068,6.954,5,1,1,4.758,7.125,7.676,5,4,1,1.362,5.042,5.71,4,2,2,3.353,4.467,5.291,3,4,2,3.94,5.884,6.612,5,2,2,2.387,7.432,8.161,6,5,1,3.296,4.429,5.432,3,1,1,4.431,5.78,7.151,3,2,1,2.807,3.677,4.52,3,4,2,1.998,3.415,4.387,4,1,1,2.528,4.296,4.667,3,2,2,1.853,7.685,8.239,4,6,4,2.965,4.364,5.153,4,2,1,3.362,4.43,5.166,3,4,2,1.263,5.831,6.191,6,5,2,4.016,5.644,6.408,4,4,2,1.548,3.853,4.773,5,5,1,2.365,4.35,4.888,7,2,2,3.627,5.242,5.276,4,3,2,1.767,15.021,29.201,3,8,50,20,1.627,3.048,3.8,2,64,2,2.959,13.543,14.432,9,2,1,1,2,1,31,29,29,29,32,32,"3,5",28,2,,5,5,1,,1,,2,1,2,6,1,1,1,1,5,2,2,2,2,1,2,,4,4,5,,2,63,100,2,2,2,,2,64,Democrat
6/10/21 22:11,6/10/21 22:20,0,100,535,1,6/10/21 22:20,R_1oovNhvyT4dPcnC,,,,,28.01600647,-80.67269897,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.101,Windows NT 10.0,1400x1050,604ba62aa56cfb10a4cb7b7c,cat,2,3,2,9.633,10.493,11.376,2,5,2,4.265,6.144,7.059,2,4,3,5.638,6.884,7.765,2,5,2,3.256,6.494,7.58,2,2,2,3.979,4.777,5.554,2,2,2,5.905,9.013,10.36,2,6,2,10.367,12.819,13.618,3,2,2,8.747,10.174,11.409,2,2,2,7.047,8.074,9.381,2,3,2,5.001,6.748,7.968,2,4,2,9.557,10.135,12.302,2,2,2,8.481,9.503,13.93,2,1,2,5.528,10.418,11.633,2,2,2,2.91,3.383,4.527,2,2,2,6.798,10.3,10.879,5,3,2,3.008,5.108,7.614,3,6,5,5.877,9.07,10.133,3,5,2,10.769,13.294,14.047,4,4,2,2.913,3.953,5.046,2,6,2,3.62,4.498,5.225,2,5,2,3.77,5.349,6.846,2,2,2,6.349,7.379,8.264,2,4,2,4.93,5.734,6.751,2,2,2,6.395,23.491,29.36,4,4,10,39,3.902,5.271,7.209,2,70,0,5,22.111,23.21,6,3,2,1,2,1,29,29,28,28,32,32,"3,5",26,2,,5,7,1,,1,,1,1,1,5,1,1,1,2,5,1,3,2,2,2,,,3,3,6,I considered information that I knew to be true or false along with looking at how plausible I thought a headline was. ,2,75,100,2,2,2,,3,16,Democrat
6/10/21 22:05,6/10/21 22:22,0,100,1027,1,6/10/21 22:22,R_2c2ucDINKxYQnsY,,,,,29.89729309,-90.20330048,anonymous,EN,"1,2,3",1,Chrome iPhone,91.0.4472.80,iPhone,390x844,5fffdc5f626a1e1582ab6b9e,Cat,2,1,1,7.868,13.131,14.113,6,4,1,6.927,9.766,9.792,5,4,1,8.036,10.953,12.389,5,3,1,6.095,13.937,14.497,7,3,1,5.11,8.752,10.756,6,1,1,9.831,17.781,18.417,6,1,1,8.213,11.135,11.645,5,1,1,5.727,7.63,9.41,4,1,1,7.662,18.873,19.964,6,3,3,4.933,10.511,10.537,7,1,4,5.456,8.392,8.968,5,1,1,4.648,7.605,8.729,5,1,1,7.192,9.011,10.573,4,1,1,3.517,6.934,8.477,5,1,1,5.311,17.062,18.147,8,3,1,6.132,11.652,12.151,6,1,4,7.798,11.673,13.052,5,4,1,4.711,8.084,8.752,5,1,1,7.501,12.66,13.745,5,2,1,11.901,19.877,20.921,5,2,1,4.534,7.932,8.363,6,1,1,16.026,27.674,28.469,6,1,1,5.088,6.675,8.485,4,1,1,54.931,108.7,118.262,3,8,50,39,2.387,4.047,5.288,2,79,30,12.604,48.099,51.206,11,3,3,1,2,2,32,28,28,28,32,32,"3,5",33,2,,5,3,1,,1,,1,1,1,7,2,5,1,2,5,1,3,3,3,3,2,,3,4,5,,2,36,60,1,1,2,,0,66,Democrat
6/10/21 22:02,6/10/21 22:23,0,100,1260,1,6/10/21 22:23,R_0kP2wGFr6hlWdod,,,,,45.63780212,-122.5238953,anonymous,EN,,1,Chrome,89.0.4389.130,CrOS x86_64 13729.84.0,1300x731,5ebdb4d3a814380d7781fbbe,cat,2,4,1,9.416,10.619,12.02,2,5,1,7.552,9.166,11.23,2,5,1,10.948,12.305,13.212,2,5,1,33.205,34.71,36.368,2,1,1,16.024,18.06,19.103,2,4,1,7.425,11.788,13.326,2,5,1,14.633,15.369,16.638,2,5,1,10.715,12.071,13.036,2,2,1,22.333,24.424,25.759,2,4,1,15.04,17.051,18.233,2,1,1,10.279,11.783,12.73,2,1,1,19.626,21.037,21.9,2,2,1,9.645,13.447,14.518,2,3,1,5.798,7.193,8.477,2,5,1,22.671,26.038,27.139,2,1,1,18.078,21.071,22.16,2,5,1,11.001,11.794,12.963,2,5,1,14.357,15.974,17.394,2,5,1,10.74,11.71,13.061,2,5,1,11.977,13.889,15.038,2,5,1,17.582,18.564,22.012,2,1,1,28.68,30.398,31.461,2,2,1,10.924,18.289,19.132,3,3,1,7.03,171.048,173.727,3,4,10,39,9.422,47.167,48.958,7,60,29,4.358,23.219,27.634,6,3,2,1,2,1,32,28,28,28,32,32,"3,5",54,2,,6,12,1,,3,,3,2,2,3,1,1,1,1,4,1,4,3,2,1,,,5,5,5,"I remembered some of the issues. Because those would have seemed very implausible, despite having in fact been true, I was really unsure about the ones that weren't familiar. ",2,90,100,2,2,2,"In answering how likely it is that I will believe fake news headlines, I considered not only my initial beliefs about whether something is true (which I admit I could often be wrong), but also my determination to fact check anything that sounds the least bit fishy to me. So, at that point, I feel I am much less likely to fall for ""fake news"" than other people, even though I may initially be unsure about a particular claim.",3,43,Democrat
6/10/21 22:14,6/10/21 22:25,0,100,654,1,6/10/21 22:25,R_1JF6RU3yFiaYA9A,,,,,41.12249756,-73.44249725,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.77,Windows NT 10.0,1600x900,5c5198da659655000168955d,cat,2,6,4,11.534,12.91,13.692,2,4,3,8.994,10.786,11.444,2,5,2,8.257,9.353,10.182,2,5,2,11.649,12.744,13.945,2,4,5,5.538,6.762,8.801,2,1,1,3.283,4.051,5.284,2,1,1,5.468,6.276,7.558,2,1,1,5.974,7.886,8.666,2,3,4,4.12,4.8,5.913,2,1,1,5.87,8.782,9.305,3,1,1,3.72,5.976,6.501,4,1,1,3.931,4.995,5.827,2,1,1,3.045,3.973,5.552,2,1,1,2.817,3.937,4.675,2,4,2,5.479,6.703,7.64,2,1,1,4.73,5.923,6.716,2,6,5,4.136,5.128,6.571,2,6,1,4.043,5.643,6.526,2,5,2,13.732,14.308,15.166,2,6,6,3.455,5.47,6.471,2,1,1,1.878,2.342,3.11,2,1,1,5.124,7.684,8.956,2,2,1,4.95,6.854,7.632,2,4,4,3.134,15.175,18.727,3,8,50,20,2.861,5.293,5.948,2,71,10,4.954,19.328,21.362,5,3,2,1,2,2,32,28,28,28,32,32,"3,5",44,1,,5,10,1,,1,,2,1,2,5,1,1,1,1,5,1,3,4,3,2,,,6,6,5,,1,75,100,2,2,2,,1,57,Democrat
6/10/21 22:12,6/10/21 22:26,0,100,884,1,6/10/21 22:26,R_2AXdsuHrt6fjy3h,,,,,37.21170044,-93.2990036,anonymous,EN,"1,2,3",1,Chrome,89.0.4389.90,Android 10,360x720,5f6ac3f62c65e21a96d0a5e1,cat,2,5,1,20.303,22.543,24.477,4,5,1,11.484,18.351,18.921,6,6,2,4.842,8.701,9.436,5,6,1,13.246,15.753,16.879,3,2,1,10.861,13.916,14.621,4,2,1,5.826,12.061,12.916,5,6,1,10.191,15.154,16.012,5,1,1,5.673,8.754,9.836,4,1,1,10.362,15.508,16.2,6,1,1,12.98,17.778,18.642,4,1,1,3.88,16.458,17.266,6,2,1,8.571,12.621,13.433,5,1,1,8.773,13.071,13.124,6,2,1,9.012,12.568,13.275,5,2,1,4.972,7.684,8.378,3,1,1,6.1,13.247,14.032,5,6,5,8.567,13.438,14.048,5,5,1,11.231,13.939,14.647,4,5,1,6.03,9.935,10.614,3,6,5,11.134,19.673,20.514,5,5,1,5.014,8.713,9.591,4,1,1,6.569,9.579,10.347,3,1,1,3.591,6.081,6.819,4,1,1,6.29,41.007,41.992,6,8,10,20,2.602,6.301,7.11,3,90,1,4.193,26.893,27.673,8,3,2,1,2,1,31,28,28,28,32,31,"3,5",43,2,,5,7,1,,1,,1,1,1,6,1,1,1,1,5,1,4,4,2,2,,,2,3,6,,2,95,69,2,2,2,This study was clear and concise and I enjoyed answering the questions. Thank you for the opportunity to participate. Best wishes.,1,70,Democrat
6/10/21 22:13,6/10/21 22:28,0,100,892,1,6/10/21 22:28,R_xgtcsdwIlESOzfP,,,,,33.14320374,-117.1665955,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.101,Windows NT 10.0,1920x1080,5dea794adf55eb196607c316,cat,2,2,1,5.283,7.265,9.281,2,6,1,7.39,8.484,9.046,2,4,1,8.489,9.707,10.568,2,5,1,4.412,5.354,5.996,2,4,1,5.711,6.621,7.46,2,4,1,4.741,5.819,7.063,2,5,1,10.519,14.109,15.215,3,5,1,6.577,7.489,8.86,2,2,1,21.148,27.452,30.248,2,2,1,6.831,12.105,13.304,2,1,1,10.611,13.033,14.569,2,3,1,3.974,5.53,6.595,2,1,1,5.179,7.325,8.439,2,1,1,7.652,8.784,9.833,2,2,1,12.516,14.428,16.175,2,4,1,5.378,6.202,6.907,2,6,1,8.714,11.52,12.38,2,4,1,8.243,15.545,16.366,2,5,1,3.745,5.409,6.334,2,6,1,5.768,7.411,11.132,2,6,1,2.662,5.75,6.621,2,1,1,16.192,17.426,18.217,2,4,1,4.584,7.108,8.214,2,5,1,1.592,92.379,118.142,8,4,10,39,4.844,12.852,14.028,4,65,35,5.021,19.851,22.473,5,3,2,1,2,1,32,28,28,28,32,32,"3,5",25,1,,5,3,1,,1,,2,1,2,3,1,1,1,1,4,2,2,3,3,1,,,5,4,5,"Try to avoid having my views color my perceptions of certain political figures. Tried to remember if I had encountered any of these headlines before, and assume that some of the more ridiculous things are not true. ",3,70,100,2,2,2,,3,46,Democrat
6/10/21 22:08,6/10/21 22:29,0,100,1231,1,6/10/21 22:29,R_1GUhO1d9hNbEIEG,,,,,39.7427063,-104.8128967,anonymous,EN,"1,2,3",1,Safari iPhone,14.1.1,iPhone,375x812,602ca765d8abe65bca7ab3db,Cat,2,6,4,4.764,26.73,30.686,7,6,3,3.766,31.633,32.391,6,6,5,4.077,27.303,28.228,7,6,4,3.056,27.464,28.223,7,6,3,34.755,37.344,42.237,4,6,4,4.945,28.118,28.749,11,6,3,7.839,12.874,13.433,5,1,1,23.828,26.776,27.542,6,1,1,6.14,25.805,26.143,7,1,1,3.472,33.045,34.985,7,5,2,2.462,39.712,41.177,11,3,2,5.168,21.835,22.81,5,1,1,2.081,38.128,39.31,5,1,1,4.061,26.909,27.509,8,1,1,24.562,26.476,27.095,5,1,1,3.568,6.201,7.256,5,6,4,3.597,6.399,9.548,6,6,3,45.545,90.11,90.871,9,2,1,6.65,11.732,13.205,5,5,4,20.049,29.519,31.128,6,4,3,19.027,20.958,22.506,4,1,1,2.444,54.962,56.633,15,5,4,3.613,32.33,32.997,10,1,1,0.965,31.954,34.935,7,8,10,20,2.249,5.005,5.682,5,34,4,4.931,67.607,68.258,11,3,2,2,2,2,31,28,28,28,32,32,"3,5",25,2,,2,4,3,,1,,3,2,2,5,1,3,1,2,5,1,2,3,2,2,2,,3,5,6,Research,2,71,100,2,1,2,,2,79,Democrat
6/10/21 22:05,6/10/21 22:30,0,100,1501,1,6/10/21 22:30,R_2Yb1qBN4Cr6YkLv,,,,,40.98930359,-72.17880249,anonymous,EN,"1,2,3",1,Chrome,88.0.4324.152,Android 10,360x750,60ace055f538d1b854ad45c3,Cat,2,1,1,20.225,22.484,23.192,5,2,2,10.358,19.758,20.526,7,4,3,9.094,12.283,12.799,6,2,2,13.931,17.088,19.257,5,4,3,4.744,9.258,9.889,8,1,3,11.451,17.824,18.396,6,4,2,4.2,28.151,29.109,8,4,1,13.832,21.609,22.3,9,1,2,5.588,8.117,8.934,6,3,2,11.9,16.515,17.201,6,1,1,24.712,47.174,48.853,12,3,2,13.6,18.715,19.913,6,4,3,15.107,19.359,19.863,6,4,3,3.487,6.149,7.968,6,1,1,5.074,17.001,17.769,8,3,3,1.947,4.587,5.691,6,3,3,2.929,5.145,9.196,5,3,2,7.179,39.937,40.511,8,2,2,22.035,27.41,28.252,10,2,3,4.7,13.222,13.501,12,2,2,6.052,16.759,17.427,12,3,2,5.039,19.691,20.268,10,3,3,12.14,15.863,17.904,7,3,3,32.472,171.632,172.938,15,4,50,20,7.29,10.096,10.6,4,91,17,1.484,86.125,86.882,21,3,2,1,1,1,30,30,30,30,31,30,"3,5",38,1,,5,3,1,,1,,2,2,2,6,2,1,1,1,3,2,3,3,3,3,2,,4,4,4,Asked a friend about those questions I wasn't sure of,3,77,88,2,2,1,,0,35,Democrat
6/10/21 22:18,6/10/21 22:33,0,100,895,1,6/10/21 22:33,R_26aRslT47uGqETq,,,,,38.75920105,-76.9858017,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.77,Windows NT 10.0,1280x720,5b25d4db0ec82d0001d1fdde,cat,2,5,1,2.284,5.645,9.454,3,4,1,1.365,6.378,9.17,5,3,1,6.358,10.613,13.26,3,4,1,1.303,12.884,15.981,7,3,1,4.213,27.14,37.409,5,4,1,2.789,8.695,11.351,5,2,1,4.255,8.12,10.409,4,3,1,4.997,12.655,14.916,6,4,1,1.65,7.262,8.663,4,3,2,1.952,5.501,8.549,4,4,1,1.623,6.276,8.696,4,5,1,2.075,6.111,8.344,4,5,1,1.672,5.914,9.162,4,4,1,4.423,16.148,18.288,5,2,1,2.234,8.513,13.861,4,4,1,2.436,9.311,18.74,4,4,1,2.122,8.97,14.883,4,4,1,2.136,23.397,26.216,4,4,1,1.567,11.088,14.806,4,5,1,2.794,7.701,11.502,4,4,1,1.906,7.28,9.544,5,5,1,2.55,8.237,10.399,4,4,1,1.997,29.925,33.03,8,3,1,18.515,41.976,50.207,4,48,50,20,4.155,11.556,13.633,5,100,0,6.939,39.793,43.156,10,2,2,1,2,1,30,28,28,28,30,30,"3,5",25,2,,5,7,2,,1,,1,1,1,7,1,4,1,1,5,2,5,5,3,3,2,,6,6,6,,1,91,100,2,2,2,,0,33,Democrat
6/10/21 22:26,6/10/21 22:35,0,100,510,1,6/10/21 22:35,R_3G3WQBmEb59SEg1,,,,,39.9197998,-75.39900208,anonymous,EN,,1,Chrome,91.0.4472.77,Windows NT 10.0,1368x912,5eb874e6c1a2497c3e723cdd,cat,2,1,1,0.817,8.727,9.284,4,3,1,0.727,7.242,7.841,7,4,1,1.473,6.377,7.181,4,4,1,0.822,4.534,5.395,5,1,1,2.367,4.746,5.413,4,1,1,0.749,6.968,7.595,3,4,1,1.848,7.995,8.513,5,4,1,2.533,3.701,4.439,4,1,1,1.62,10.614,11.202,3,2,1,5.209,8.165,8.769,4,1,1,1.371,4.938,5.569,3,1,1,5.401,6.78,7.547,3,1,1,0.951,7.764,8.468,6,4,1,2.523,3.388,3.987,3,1,1,2.424,7.322,7.885,5,3,1,1.444,11.978,12.71,6,5,1,4.222,6.019,6.64,4,1,1,1.375,10.374,10.868,5,4,1,0.875,10.987,11.639,5,1,1,0.912,4.679,5.254,6,4,1,5.96,7.766,8.389,3,3,1,4.217,32.559,33.186,12,1,1,1.061,7.336,8.028,4,4,1,12.091,26.284,43.17,4,8,10,39,4.389,8.771,9.573,6,94,45,5.575,32.579,33.52,9,3,2,1,2,1,32,28,28,28,32,32,"3,5",31,2,,3,9,1,,1,,2,1,2,6,1,1,1,2,5,1,3,3,3,2,,,2,3,5,,2,73,100,2,2,2,,1,15,Democrat
6/10/21 22:23,6/10/21 22:36,0,100,764,1,6/10/21 22:36,R_2VQFEXogxhrSK3x,,,,,37.85940552,-86.00189972,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.77,Macintosh,1440x900,600097ad45506816933b44a4,cat,2,4,1,10.504,11.91,13.347,2,5,1,6.758,9.18,10.795,2,4,1,6.088,8.273,9.666,2,6,1,13.124,14.161,14.829,2,3,1,4.109,6.523,8.173,3,2,1,7.96,8.935,10.413,2,6,1,6.725,7.931,8.616,2,5,1,5.165,6.087,6.867,2,2,1,7.162,8.356,11.454,2,4,1,8.662,9.783,10.623,2,2,1,5.88,6.948,7.885,2,5,1,5.204,6.213,7.048,2,1,1,3.515,6.447,7.483,2,1,1,2.363,3.262,4.486,2,1,1,4.44,6.643,7.556,2,5,1,4.38,7.259,8.735,2,5,1,6.56,7.843,8.86,2,6,1,3.529,4.946,6.3,2,5,1,8.737,9.969,10.643,2,6,1,12.753,14.132,16.7,2,5,1,5.032,5.888,7.078,2,1,1,6.245,7.685,8.42,2,1,1,6.705,8.255,9.663,2,3,1,73.489,133.621,135.738,4,4,50,20,3.103,5.786,7.075,2,52,0,4.212,28.108,51.318,5,3,2,1,2,1,28,29,29,28,31,30,"3,5",25,1,,3,11,1,,1,,1,1,1,6,1,1,1,1,5,1,4,3,2,2,,,6,3,5,Tried to recall from the last four years if a certain headline was true.,1,91,100,2,2,2,n/a,3,73,Democrat
6/10/21 22:26,6/10/21 22:37,0,100,615,1,6/10/21 22:37,R_22EpzTaet08xPGb,,,,,42.73669434,-84.47579956,anonymous,EN,"1,2,3",1,Safari,14.0.3,Macintosh,820x1180,6013226fea15971ac14d0fb5,Cat,2,3,1,4.897,11.447,12.166,6,5,1,1.001,5.672,6.407,5,6,1,4.856,9,9.026,4,6,1,1.546,10.27,10.295,7,1,1,2.88,8.079,8.857,4,1,1,1.402,7.258,8.241,5,6,1,6.232,12.997,14.627,4,1,1,6.666,9.126,9.756,6,4,1,4.717,8.4,9.119,6,1,1,8.738,11.484,12.144,5,1,1,1.017,5.347,7.396,5,2,1,5.855,8.294,8.885,5,1,1,4.937,7.603,8.294,5,1,1,2.121,6.059,7.684,6,2,1,29.89,33.429,34.901,7,3,1,1.606,24.137,25.09,9,4,1,0.926,7.674,10.065,5,6,1,1.87,6.028,6.57,5,2,1,0.857,12.374,13.385,4,6,5,0.969,6.21,6.938,6,5,1,1.893,7.202,8.154,5,1,1,6.53,9.827,10.611,4,1,1,12.308,16.759,17.335,5,1,1,2.581,62.488,63.588,5,8,10,20,6.99,12.214,13.139,5,71,40,8.872,28.331,28.351,11,3,2,1,2,2,30,30,30,30,30,30,"3,5",44,1,,5,5,1,,1,,2,2,2,5,1,1,2,2,1,3,2,2,2,1,2,,1,6,6,,2,55,100,2,2,2,,0,45,Democrat
6/10/21 22:31,6/10/21 22:43,0,100,691,1,6/10/21 22:43,R_AGR0a3eQPWuTTsB,,,,,47.61309814,-122.2052994,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.77,Windows NT 10.0,1280x720,5f48002958dd331635f1d767,cat,2,3,1,15.59,17.762,18.421,3,4,1,6.964,13.431,14.212,3,4,5,9.606,13.22,13.77,3,6,4,6.789,7.711,8.727,2,3,1,5.14,6.887,8.264,2,2,1,6.598,8.149,8.444,3,3,1,7.778,8.615,9.461,2,3,1,8.441,11.396,12.327,2,3,1,8.235,9.366,10.298,2,2,1,7.079,8.711,9.505,2,3,1,6.682,8.979,9.761,2,1,1,4.464,5.644,6.605,2,1,1,8.238,8.898,10.005,2,3,1,4.293,5.497,6.133,2,2,1,5.533,6.62,7.853,2,1,1,5.184,6.44,11.272,2,6,6,7.568,10.704,12.135,2,4,1,10.963,13.811,14.454,2,4,3,6.194,7.824,8.932,2,6,6,4.466,7.825,9.088,3,4,2,5.909,7.299,8.291,2,1,1,13.081,14.089,15.78,2,2,1,7.485,8.959,9.845,2,2,1,14.736,103.042,120.535,4,8,10,20,3.272,5.543,7.257,2,81,6,5.511,28.411,29.745,5,3,2,1,2,1,31,28,28,28,32,32,"3,5",44,2,,5,8,1,,1,,2,1,2,6,1,1,1,1,3,2,4,4,3,2,,,4,4,5,If I had hear about the headline in the news or something similar sounding to it.,2,81,100,2,2,2,,3,7,Democrat
6/10/21 22:32,6/10/21 22:43,0,100,692,1,6/10/21 22:43,R_30w1xMkYrzG404c,,,,,37.7796936,-122.4159012,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.77,Windows NT 10.0,1536x864,6089f9395df63122851cd89c,cat,2,1,1,5.935,7.399,8.638,3,5,2,5.192,6.074,6.857,2,5,1,13.401,16.374,16.709,5,3,1,4.28,5.399,6.401,2,2,2,3.915,4.746,6.311,2,5,2,4.543,5.816,8.756,2,5,1,10.946,13.121,14.352,3,4,2,3.39,3.953,4.7,2,1,1,7.619,14.4,16.569,3,2,1,8.793,12.241,13.174,3,3,1,4.69,5.565,6.61,2,2,1,4.275,5.067,6.372,2,1,1,3.951,4.771,5.666,2,2,1,5.95,6.663,7.691,2,3,1,2.74,3.277,4.369,2,1,1,4.659,7.059,10.852,3,6,3,3.621,6.099,7.318,4,5,1,6.683,9.7,10.924,3,4,1,3.045,4.268,5.149,2,6,4,4.021,5.143,6.1,2,5,1,4.026,5.674,6.582,2,1,1,11.936,13.237,14.094,2,2,1,3.902,5.071,6.12,2,5,2,1.855,31.84,43.933,3,4,10,39,3.589,5.768,6.562,2,95,4,4.31,16.211,18.525,6,3,2,1,2,1,30,28,28,29,31,31,"3,5",32,1,,5,6,1,,1,,1,2,2,7,1,1,1,1,3,1,3,3,3,2,1,,5,2,5,I tried to recall if I had read the headline in the past,3,65,100,1,2,2,"


News feedback:  8f4f3a06-ca6f-11eb-b067-0242c0a80012

Did not share fake news ",2,29,Democrat
6/10/21 22:24,6/10/21 22:45,0,100,1241,1,6/10/21 22:45,R_26gmQdQGOum9nPk,,,,,34.25149536,-88.72080231,anonymous,EN,"1,2,3",1,Chrome,90.0.4430.93,Macintosh,1440x900,5eca8de81197051fa92b5a6a,cat,2,3,1,17.512,18.669,19.5,2,3,1,9.26,9.854,11.027,2,4,1,10.005,10.676,13.637,2,4,1,13.997,14.979,15.961,2,2,1,9.757,10.89,11.716,2,4,1,6.149,7.549,8.572,2,5,1,9.654,10.483,11.648,3,4,1,10.205,10.915,12.028,2,4,1,14.76,16.145,17.299,2,3,1,12.193,13.136,14.066,2,3,1,6.103,7.378,8.388,2,3,1,6.795,9.76,10.613,2,1,1,8.545,9.827,10.74,3,1,1,7.689,8.965,10.005,2,3,1,15.608,16.661,17.454,2,3,1,6.711,8.454,9.674,2,6,1,6.851,7.589,9.341,2,4,1,16.327,17.049,18.088,2,4,1,10.481,11.717,12.81,2,3,1,6.737,7.656,8.498,2,4,1,3.219,4.098,6.309,2,2,1,15.776,16.343,17.457,2,3,1,4.982,6.937,7.945,2,3,1,2.195,42.362,63.892,4,4,10,39,3.802,11.782,12.934,3,70,2,34.45,95.04,97.322,5,3,2,1,2,1,32,28,28,28,32,32,"3,5",32,2,,6,4,1,,1,,2,1,2,5,1,4,2,1,4,2,2,2,3,1,2,,6,5,6,"I didn't have any other strategies; at first I thought there might be tell-tale signs of an ""inaccurate"" headline in terms of the appearance of the image itself and the headline's visual presentation, but that didn't necessarily seem to be the case. I really don't think I got many of the headline questions correct.",2,70,100,2,2,2,"Though I of course understand that the logistics of this suggestion most likely make it an unrealistic one, it would nevertheless be super interesting to know exactly how many of the headlines we judged correctly/incorrectly (the specifics of which headlines we got correct/incorrect would be even better, but I can't imagine how that would be feasible in a study like this). ",2,83,Democrat
